Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.02.722.ΤΑ00;Ταμειακό Υπόλοιπο;44.020,54;-7.656,33;36.364,21;0,00;36.364,21;0,00;0,00;0,00;36.364,21;0,00;36.364,21;0,00;0,00;0,00;36.364,21
06.02.722.ΤΑΜ0;Ταμειακό Υπόλοιπο;44.020,54;-7.656,33;36.364,21;0,00;36.364,21;0,00;0,00;0,00;36.364,21;0,00;36.364,21;0,00;0,00;0,00;36.364,21
06.02.722.ΤΑΜΥ;Ταμειακό Υπόλοιπο;44.020,54;-7.656,33;36.364,21;0,00;36.364,21;0,00;0,00;0,00;36.364,21;0,00;36.364,21;0,00;0,00;0,00;36.364,21
06.02.722.ΤΑΜΥ.01;Ταμειακό Υπόλοιπο;44.020,54;-7.656,33;36.364,21;0,00;36.364,21;0,00;0,00;0,00;36.364,21;0,00;36.364,21;0,00;0,00;0,00;36.364,21
06.02.724;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΝΟΜΑΡΧΙΑΚΟ ΠΡΟΓΡΑΜΜΑ ΕΡΓΩΝ  ΧΡΗΜΑΤΟΔΟΤΟΥΜΕΝΟ ΑΠΟ Κ.Α.Π.;3.165.278,50;49.435,29;3.214.713,79;21.372,72;3.193.341,07;21.372,72;0,00;21.372,72;3.193.341,07;21.372,72;3.193.341,07;0,00;0,00;-21.372,72;3.214.713,79
06.02.724.1000;Νομαρχειακό Πρόγραμμα Επενδύσεων χρηματοδοτούμενο από Κ.Α.Π.;2.287.910,40;-206.186,56;2.081.723,84;0,00;2.081.723,84;0,00;0,00;0,00;2.081.723,84;0,00;2.081.723,84;0,00;0,00;0,00;2.081.723,84
06.02.724.1200;Έσοδα από τέλη και δικαιώματα;2.287.910,40;-206.186,56;2.081.723,84;0,00;2.081.723,84;0,00;0,00;0,00;2.081.723,84;0,00;2.081.723,84;0,00;0,00;0,00;2.081.723,84
06.02.724.1250;Έσοδα από Κ.Α.Π. για επενδύσεις χρηματοδοτούμενες αποκλειστικά από εθνικούς πόρους;2.287.910,40;-206.186,56;2.081.723,84;0,00;2.081.723,84;0,00;0,00;0,00;2.081.723,84;0,00;2.081.723,84;0,00;0,00;0,00;2.081.723,84
06.02.724.1251;Έσοδα από Κ.Α.Π. για επενδύσεις χρηματοδοτούμενες αποκλειστικά από εθνικούς πόρους;2.287.910,40;-206.186,56;2.081.723,84;0,00;2.081.723,84;0,00;0,00;0,00;2.081.723,84;0,00;2.081.723,84;0,00;0,00;0,00;2.081.723,84
06.02.724.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;14.563,46;14.563,46;21.372,72;-6.809,26;21.372,72;0,00;21.372,72;-6.809,26;21.372,72;-6.809,26;0,00;0,00;-21.372,72;14.563,46
06.02.724.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;14.563,46;14.563,46;21.372,72;-6.809,26;21.372,72;0,00;21.372,72;-6.809,26;21.372,72;-6.809,26;0,00;0,00;-21.372,72;14.563,46
06.02.724.3510;Τόκοι από καταθέσεις σε Τράπεζες;0,00;14.563,46;14.563,46;21.372,72;-6.809,26;21.372,72;0,00;21.372,72;-6.809,26;21.372,72;-6.809,26;0,00;0,00;-21.372,72;14.563,46
06.02.724.3511;Τόκοι από καταθέσεις σε Τράπεζες;0,00;14.563,46;14.563,46;21.372,72;-6.809,26;21.372,72;0,00;21.372,72;-6.809,26;21.372,72;-6.809,26;0,00;0,00;-21.372,72;14.563,46
06.02.724.Τ000;Ταμειακό Υπόλοιπο;877.368,10;241.058,39;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49
06.02.724.ΤΑ00;Ταμειακό Υπόλοιπο;877.368,10;241.058,39;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49
06.02.724.ΤΑΜ0;Ταμειακό Υπόλοιπο;877.368,10;241.058,39;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49
06.02.724.ΤΑΜΥ;Ταμειακό Υπόλοιπο;877.368,10;241.058,39;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49
06.02.724.ΤΑΜΥ.01;Ταμειακό Υπόλοιπο Επενδύσεων (3146-20);877.368,10;241.058,39;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49;0,00;1.118.426,49;0,00;0,00;0,00;1.118.426,49
06.03;ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΙΛΚΙΣ;12.963.532,61;2.278.016,21;15.241.548,82;4.678.181,52;10.563.367,30;4.678.181,52;0,00;4.678.181,52;10.563.367,30;4.678.181,52;10.563.367,30;0,00;0,00;-4.678.181,52;15.241.548,82
06.03.071;ΥΠΗΡΕΣΙΕΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ - ΣΧΕΔΙΑΣΜΟΥ (Π.Δ.Ε.);844.929,23;1.024.181,48;1.869.110,71;364.493,92;1.504.616,79;364.493,92;0,00;364.493,92;1.504.616,79;364.493,92;1.504.616,79;0,00;0,00;-364.493,92;1.869.110,71
06.03.071.1000;Φόροι - Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;587.801,09;0,00;587.801,09;321.680,21;266.120,88;321.680,21;0,00;321.680,21;266.120,88;321.680,21;266.120,88;0,00;0,00;-321.680,21;587.801,09
06.03.071.1200;Έσοδα από τέλη και δικαιώματα;587.801,09;0,00;587.801,09;321.680,21;266.120,88;321.680,21;0,00;321.680,21;266.120,88;321.680,21;266.120,88;0,00;0,00;-321.680,21;587.801,09
06.03.071.1250;Έσοδα από Κ.Α.Π. για επενδύσεις χρηματοδοτούμενες αποκλειστικά από εθνικούς πόρους;587.801,09;0,00;587.801,09;321.680,21;266.120,88;321.680,21;0,00;321.680,21;266.120,88;321.680,21;266.120,88;0,00;0,00;-321.680,21;587.801,09
06.03.071.1251;Έσοδα από Κ.Α.Π. για επενδύσεις χρηματοδοτούμενες αποκλειστικά από εθνικούς πόρους;587.801,09;0,00;587.801,09;321.680,21;266.120,88;321.680,21;0,00;321.680,21;266.120,88;321.680,21;266.120,88;0,00;0,00;-321.680,21;587.801,09
06.03.071.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;25.613,29;25.613,29;42.813,71;-17.200,42;42.813,71;0,00;42.813,71;-17.200,42;42.813,71;-17.200,42;0,00;0,00;-42.813,71;25.613,29
06.03.071.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;25.613,29;25.613,29;42.813,71;-17.200,42;42.813,71;0,00;42.813,71;-17.200,42;42.813,71;-17.200,42;0,00;0,00;-42.813,71;25.613,29
06.03.071.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;25.613,29;25.613,29;42.813,71;-17.200,42;42.813,71;0,00;42.813,71;-17.200,42;42.813,71;-17.200,42;0,00;0,00;-42.813,71;25.613,29
06.03.071.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;25.613,29;25.613,29;42.813,71;-17.200,42;42.813,71;0,00;42.813,71;-17.200,42;42.813,71;-17.200,42;0,00;0,00;-42.813,71;25.613,29
06.03.071.3511.0001;Τόκοι από καταθέσεις σε Τράπεζες;0,00;0,58;0,58;1,14;-0,56;1,14;0,00;1,14;-0,56;1,14;-0,56;0,00;0,00;-1,14;0,58
06.03.071.3511.0002;Τόκοι από καταθέσεις σε Τράπεζες;0,00;25.612,71;25.612,71;125,43;25.487,28;125,43;0,00;125,43;25.487,28;125,43;25.487,28;0,00;0,00;-125,43;25.612,71
06.03.071.3511.0003;Τόκοι από καταθέσεις σε Τράπεζες (2341-14);0,00;0,00;0,00;42.687,14;-42.687,14;42.687,14;0,00;42.687,14;-42.687,14;42.687,14;-42.687,14;0,00;0,00;-42.687,14;0,00
06.03.071.9000;Έσοδα απο επιχορηγήσεις κλπ για επενδύσεις;0,00;200.000,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.03.071.9400;Επιχορηγήσεις απο τον Π/Υ Δημοσίων Επενδύσεων;0,00;200.000,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.03.071.9450;Επιχορηγήσεις για Γεωργία - Δάση - Αλιεία;0,00;200.000,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.03.071.9455;Επιχορηγήσεις για Οικισμό - Υγεία - Πρόνοια;0,00;200.000,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.03.071.9455.α;Επιχορηγήσεις για Πρόνοια;0,00;200.000,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.03.071.Τ000;Ταμειακό Υπόλοιπο;257.128,14;798.568,19;1.055.696,33;0,00;1.055.696,33;0,00;0,00;0,00;1.055.696,33;0,00;1.055.696,33;0,00;0,00;0,00;1.055.696,33
06.03.071.ΤΑ00;Ταμειακό Υπόλοιπο;257.128,14;798.568,19;1.055.696,33;0,00;1.055.696,33;0,00;0,00;0,00;1.055.696,33;0,00;1.055.696,33;0,00;0,00;0,00;1.055.696,33
06.03.071.ΤΑΜ0;Ταμειακό Υπόλοιπο;257.128,14;798.568,19;1.055.696,33;0,00;1.055.696,33;0,00;0,00;0,00;1.055.696,33;0,00;1.055.696,33;0,00;0,00;0,00;1.055.696,33
06.03.071.ΤΑΜΥ;Ταμειακό Υπόλοιπο;257.128,14;798.568,19;1.055.696,33;0,00;1.055.696,33;0,00;0,00;0,00;1.055.696,33;0,00;1.055.696,33;0,00;0,00;0,00;1.055.696,33
06.03.071.ΤΑΜΥ.03;Ταμειαό Υπόλοιπο Τράπεζα Ελλάδος;0,00;686.812,45;686.812,45;0,00;686.812,45;0,00;0,00;0,00;686.812,45;0,00;686.812,45;0,00;0,00;0,00;686.812,45
06.03.071.ΤΑΜΥ.39;Ταμειακό Υπόλοιπο - ΚΑΠ ΕΠΕΝΔΥΣΕΙΣ (Συνεχιζόμενα);0,00;36.267,91;36.267,91;0,00;36.267,91;0,00;0,00;0,00;36.267,91;0,00;36.267,91;0,00;0,00;0,00;36.267,91
06.03.071.ΤΑΜΥ.41;Ταμειακό Υπόλοιπο- ΟΣΚ (Συνεχιζόμενα);0,00;75.366,88;75.366,88;0,00;75.366,88;0,00;0,00;0,00;75.366,88;0,00;75.366,88;0,00;0,00;0,00;75.366,88
06.03.071.ΤΑΜΥ.43;Ταμειακό Υπόλοιπο - Πρόστιμα από στηθαία;32.002,17;0,00;32.002,17;0,00;32.002,17;0,00;0,00;0,00;32.002,17;0,00;32.002,17;0,00;0,00;0,00;32.002,17
06.03.071.ΤΑΜΥ.44;Ταμειακό Υπόλοιπο - έργου Τοπικές στρατηγικές για την απασχόληση;40,79;1,07;41,86;0,00;41,86;0,00;0,00;0,00;41,86;0,00;41,86;0,00;0,00;0,00;41,86
06.03.071.ΤΑΜΥ.45;Ταμειακό Υπόλοιπο - ΄Εργου Ανέγερσης Διοικητηρίου;4.512,29;119,88;4.632,17;0,00;4.632,17;0,00;0,00;0,00;4.632,17;0,00;4.632,17;0,00;0,00;0,00;4.632,17
06.03.071.ΤΑΜΥ.47;Ταμειακό Υπόλοιπο - Έκτακτη επιχ/ση για συν/ση Οδικού Δικτύου;19.833,00;0,00;19.833,00;0,00;19.833,00;0,00;0,00;0,00;19.833,00;0,00;19.833,00;0,00;0,00;0,00;19.833,00
06.03.071.ΤΑΜΥ.50;Ταμειακό Υπόλοιπο έργου καθαρισμός αντ/κου ρέμματος Αρτζάν;840,00;0,00;840,00;0,00;840,00;0,00;0,00;0,00;840,00;0,00;840,00;0,00;0,00;0,00;840,00
06.03.071.ΤΑΜΥ.51;Ταμειακό Υπόλοιπο - Έργα από αδιάθετα υπόλοιπα πρών Ν.Τ.;2.888,80;0,00;2.888,80;0,00;2.888,80;0,00;0,00;0,00;2.888,80;0,00;2.888,80;0,00;0,00;0,00;2.888,80
06.03.071.ΤΑΜΥ.52;Ταμειακό Υπόλοιπο (έκτακτη επιχ/ση ΥΠΕΣΔΔΑ);8.777,60;0,00;8.777,60;0,00;8.777,60;0,00;0,00;0,00;8.777,60;0,00;8.777,60;0,00;0,00;0,00;8.777,60
06.03.071.ΤΑΜΥ.53;Ταμειακό Υπόλοιπο (2341-14);163.233,49;0,00;163.233,49;0,00;163.233,49;0,00;0,00;0,00;163.233,49;0,00;163.233,49;0,00;0,00;0,00;163.233,49
06.03.071.ΤΑΜΥ.54;ΤΥ Επιχ/σεων ΕΕ για λοιπούς σκοπούς (καταπολέμηση κουνουπιών);25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00
06.03.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;675.844,73;144.577,69;820.422,42;608.965,76;211.456,66;608.965,76;0,00;608.965,76;211.456,66;608.965,76;211.456,66;0,00;0,00;-608.965,76;820.422,42
06.03.151.0000;Επιχορηγήσεις;20.500,00;68.000,00;88.500,00;68.000,00;20.500,00;68.000,00;0,00;68.000,00;20.500,00;68.000,00;20.500,00;0,00;0,00;-68.000,00;88.500,00
06.03.151.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;20.500,00;68.000,00;88.500,00;68.000,00;20.500,00;68.000,00;0,00;68.000,00;20.500,00;68.000,00;20.500,00;0,00;0,00;-68.000,00;88.500,00
06.03.151.0150;Επιχορήγηση για δαπάνες υγειονομικής περίθαλψης και εξόδων κηδείας ασφαλισμένων του Δημοσίου;20.500,00;68.000,00;88.500,00;68.000,00;20.500,00;68.000,00;0,00;68.000,00;20.500,00;68.000,00;20.500,00;0,00;0,00;-68.000,00;88.500,00
06.03.151.0158;Επιχορήγηση (002165-28).;20.500,00;68.000,00;88.500,00;68.000,00;20.500,00;68.000,00;0,00;68.000,00;20.500,00;68.000,00;20.500,00;0,00;0,00;-68.000,00;88.500,00
06.03.151.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;420.000,00;0,00;420.000,00;523.497,12;-103.497,12;523.497,12;0,00;523.497,12;-103.497,12;523.497,12;-103.497,12;0,00;0,00;-523.497,12;420.000,00
06.03.151.1200;Έσοδα από τέλη και δικαιώματα;420.000,00;0,00;420.000,00;523.497,12;-103.497,12;523.497,12;0,00;523.497,12;-103.497,12;523.497,12;-103.497,12;0,00;0,00;-523.497,12;420.000,00
06.03.151.1250;Έσοδα από ΚΑΠ;420.000,00;0,00;420.000,00;523.497,12;-103.497,12;523.497,12;0,00;523.497,12;-103.497,12;523.497,12;-103.497,12;0,00;0,00;-523.497,12;420.000,00
06.03.151.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;420.000,00;0,00;420.000,00;523.497,12;-103.497,12;523.497,12;0,00;523.497,12;-103.497,12;523.497,12;-103.497,12;0,00;0,00;-523.497,12;420.000,00
06.03.151.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;5.127,76;5.127,76;9.948,60;-4.820,84;9.948,60;0,00;9.948,60;-4.820,84;9.948,60;-4.820,84;0,00;0,00;-9.948,60;5.127,76
06.03.151.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;5.127,76;5.127,76;9.948,60;-4.820,84;9.948,60;0,00;9.948,60;-4.820,84;9.948,60;-4.820,84;0,00;0,00;-9.948,60;5.127,76
06.03.151.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;5.127,76;5.127,76;9.948,60;-4.820,84;9.948,60;0,00;9.948,60;-4.820,84;9.948,60;-4.820,84;0,00;0,00;-9.948,60;5.127,76
06.03.151.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;5.127,76;5.127,76;9.948,60;-4.820,84;9.948,60;0,00;9.948,60;-4.820,84;9.948,60;-4.820,84;0,00;0,00;-9.948,60;5.127,76
06.03.151.3511.α;Τόκοι από καταθέσεις σε Τράπεζες;0,00;4.764,80;4.764,80;9.230,39;-4.465,59;9.230,39;0,00;9.230,39;-4.465,59;9.230,39;-4.465,59;0,00;0,00;-9.230,39;4.764,80
06.03.151.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (002162-93);0,00;362,96;362,96;718,21;-355,25;718,21;0,00;718,21;-355,25;718,21;-355,25;0,00;0,00;-718,21;362,96
06.03.151.5000;Λοιπά Εσοδα;0,00;4.438,04;4.438,04;7.520,04;-3.082,00;7.520,04;0,00;7.520,04;-3.082,00;7.520,04;-3.082,00;0,00;0,00;-7.520,04;4.438,04
06.03.151.5500;Επιστροφές Χρημάτων;0,00;4.438,04;4.438,04;7.520,04;-3.082,00;7.520,04;0,00;7.520,04;-3.082,00;7.520,04;-3.082,00;0,00;0,00;-7.520,04;4.438,04
06.03.151.5520;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;4.438,04;4.438,04;7.520,04;-3.082,00;7.520,04;0,00;7.520,04;-3.082,00;7.520,04;-3.082,00;0,00;0,00;-7.520,04;4.438,04
06.03.151.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;4.438,04;4.438,04;7.520,04;-3.082,00;7.520,04;0,00;7.520,04;-3.082,00;7.520,04;-3.082,00;0,00;0,00;-7.520,04;4.438,04
06.03.151.Τ000;Ταμειακό Υπόλοιπο;235.344,73;67.011,89;302.356,62;0,00;302.356,62;0,00;0,00;0,00;302.356,62;0,00;302.356,62;0,00;0,00;0,00;302.356,62
06.03.151.ΤΑ00;Ταμειακό Υπόλοιπο;235.344,73;67.011,89;302.356,62;0,00;302.356,62;0,00;0,00;0,00;302.356,62;0,00;302.356,62;0,00;0,00;0,00;302.356,62
06.03.151.ΤΑΜ0;Ταμειακό Υπόλοιπο;235.344,73;67.011,89;302.356,62;0,00;302.356,62;0,00;0,00;0,00;302.356,62;0,00;302.356,62;0,00;0,00;0,00;302.356,62
06.03.151.ΤΑΜΥ;Ταμειακό Υπόλοιπο;235.344,73;67.011,89;302.356,62;0,00;302.356,62;0,00;0,00;0,00;302.356,62;0,00;302.356,62;0,00;0,00;0,00;302.356,62
06.03.151.ΤΑΜΥ.01;Ταμειακό Υπόλοιπο απο προνοιακών (2521-06);214.102,82;49.902,53;264.005,35;0,00;264.005,35;0,00;0,00;0,00;264.005,35;0,00;264.005,35;0,00;0,00;0,00;264.005,35
06.03.151.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο 2540-45;21.241,91;17.109,36;38.351,27;0,00;38.351,27;0,00;0,00;0,00;38.351,27;0,00;38.351,27;0,00;0,00;0,00;38.351,27
06.03.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;445.000,00;1.023.500,00;1.468.500,00;595.977,85;872.522,15;595.977,85;0,00;595.977,85;872.522,15;595.977,85;872.522,15;0,00;0,00;-595.977,85;1.468.500,00
06.03.191.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;1.468.500,00;1.468.500,00;595.977,85;872.522,15;595.977,85;0,00;595.977,85;872.522,15;595.977,85;872.522,15;0,00;0,00;-595.977,85;1.468.500,00
06.03.191.1200;Έσοδα από τέλη και δικαιώματα;0,00;1.468.500,00;1.468.500,00;595.977,85;872.522,15;595.977,85;0,00;595.977,85;872.522,15;595.977,85;872.522,15;0,00;0,00;-595.977,85;1.468.500,00
06.03.191.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;1.468.500,00;1.468.500,00;595.977,85;872.522,15;595.977,85;0,00;595.977,85;872.522,15;595.977,85;872.522,15;0,00;0,00;-595.977,85;1.468.500,00
06.03.191.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;1.468.500,00;1.468.500,00;595.977,85;872.522,15;595.977,85;0,00;595.977,85;872.522,15;595.977,85;872.522,15;0,00;0,00;-595.977,85;1.468.500,00
06.03.191.Τ000;Ταμειακό Υπόλοιπο;445.000,00;-445.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.03.191.ΤΑ00;Ταμειακό Υπόλοιπο;445.000,00;-445.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.03.191.ΤΑΜ0;Ταμειακό Υπόλοιπο;445.000,00;-445.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.03.191.ΤΑΜΥ;Ταμειακό Υπόλοιπο;445.000,00;-445.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.03.191.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο Μεταφορά Μαθητών;445.000,00;-445.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.03.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;1.536.000,00;1.411.886,45;2.947.886,45;1.319.721,55;1.628.164,90;1.319.721,55;0,00;1.319.721,55;1.628.164,90;1.319.721,55;1.628.164,90;0,00;0,00;-1.319.721,55;2.947.886,45
06.03.192.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;2.859.612,80;2.859.612,80;1.314.352,06;1.545.260,74;1.314.352,06;0,00;1.314.352,06;1.545.260,74;1.314.352,06;1.545.260,74;0,00;0,00;-1.314.352,06;2.859.612,80
06.03.192.1200;Έσοδα από τέλη και δικαιώματα;0,00;2.859.612,80;2.859.612,80;1.314.352,06;1.545.260,74;1.314.352,06;0,00;1.314.352,06;1.545.260,74;1.314.352,06;1.545.260,74;0,00;0,00;-1.314.352,06;2.859.612,80
06.03.192.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;2.859.612,80;2.859.612,80;1.314.352,06;1.545.260,74;1.314.352,06;0,00;1.314.352,06;1.545.260,74;1.314.352,06;1.545.260,74;0,00;0,00;-1.314.352,06;2.859.612,80
06.03.192.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;2.859.612,80;2.859.612,80;1.314.352,06;1.545.260,74;1.314.352,06;0,00;1.314.352,06;1.545.260,74;1.314.352,06;1.545.260,74;0,00;0,00;-1.314.352,06;2.859.612,80
06.03.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;4.060,73;4.060,73;5.369,49;-1.308,76;5.369,49;0,00;5.369,49;-1.308,76;5.369,49;-1.308,76;0,00;0,00;-5.369,49;4.060,73
06.03.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;4.060,73;4.060,73;5.369,49;-1.308,76;5.369,49;0,00;5.369,49;-1.308,76;5.369,49;-1.308,76;0,00;0,00;-5.369,49;4.060,73
06.03.192.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;4.060,73;4.060,73;5.369,49;-1.308,76;5.369,49;0,00;5.369,49;-1.308,76;5.369,49;-1.308,76;0,00;0,00;-5.369,49;4.060,73
06.03.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;4.060,73;4.060,73;5.369,49;-1.308,76;5.369,49;0,00;5.369,49;-1.308,76;5.369,49;-1.308,76;0,00;0,00;-5.369,49;4.060,73
06.03.192.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002144-00)-(κατανομή).;0,00;4.060,73;4.060,73;5.369,49;-1.308,76;5.369,49;0,00;5.369,49;-1.308,76;5.369,49;-1.308,76;0,00;0,00;-5.369,49;4.060,73
06.03.192.Τ000;Ταμειακό Υπόλοιπο;1.536.000,00;-1.451.787,08;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92
06.03.192.ΤΑ00;Ταμειακό Υπόλοιπο;1.536.000,00;-1.451.787,08;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92
06.03.192.ΤΑΜ0;Ταμειακό Υπόλοιπο;1.536.000,00;-1.451.787,08;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92
06.03.192.ΤΑΜΥ;Ταμειακό Υπόλοιπο;1.536.000,00;-1.451.787,08;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92
06.03.192.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο Μεταφορά Μαθητών;1.536.000,00;-1.451.787,08;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92;0,00;84.212,92;0,00;0,00;0,00;84.212,92
06.03.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;68.251,20;30.468,63;98.719,83;4.502,33;94.217,50;4.502,33;0,00;4.502,33;94.217,50;4.502,33;94.217,50;0,00;0,00;-4.502,33;98.719,83
