Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.02.151.0150;Επιχορήγηση για δαπάνες υγειονομικής περίθαλψης και εξόδων κηδείας ασφαλισμένων του Δημοσίου;352.000,00;125.000,00;477.000,00;292.750,00;184.250,00;292.750,00;0,00;292.750,00;184.250,00;292.750,00;184.250,00;0,00;0,00;-292.750,00;477.000,00
06.02.151.0158;Επιχορήγηση (002165-28).;352.000,00;125.000,00;477.000,00;292.750,00;184.250,00;292.750,00;0,00;292.750,00;184.250,00;292.750,00;184.250,00;0,00;0,00;-292.750,00;477.000,00
06.02.151.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;1.000.000,00;0,00;1.000.000,00;1.027.660,00;-27.660,00;1.027.660,00;0,00;1.027.660,00;-27.660,00;1.027.660,00;-27.660,00;0,00;0,00;-1.027.660,00;1.000.000,00
06.02.151.1200;Έσοδα από τέλη και δικαιώματα;1.000.000,00;0,00;1.000.000,00;1.027.660,00;-27.660,00;1.027.660,00;0,00;1.027.660,00;-27.660,00;1.027.660,00;-27.660,00;0,00;0,00;-1.027.660,00;1.000.000,00
06.02.151.1250;Έσοδα από ΚΑΠ;1.000.000,00;0,00;1.000.000,00;1.027.660,00;-27.660,00;1.027.660,00;0,00;1.027.660,00;-27.660,00;1.027.660,00;-27.660,00;0,00;0,00;-1.027.660,00;1.000.000,00
06.02.151.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;1.000.000,00;0,00;1.000.000,00;1.027.660,00;-27.660,00;1.027.660,00;0,00;1.027.660,00;-27.660,00;1.027.660,00;-27.660,00;0,00;0,00;-1.027.660,00;1.000.000,00
06.02.151.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;2.283,87;2.283,87;4.546,11;-2.262,24;4.546,11;0,00;4.546,11;-2.262,24;4.546,11;-2.262,24;0,00;0,00;-4.546,11;2.283,87
06.02.151.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;2.283,87;2.283,87;4.546,11;-2.262,24;4.546,11;0,00;4.546,11;-2.262,24;4.546,11;-2.262,24;0,00;0,00;-4.546,11;2.283,87
06.02.151.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;2.283,87;2.283,87;4.546,11;-2.262,24;4.546,11;0,00;4.546,11;-2.262,24;4.546,11;-2.262,24;0,00;0,00;-4.546,11;2.283,87
06.02.151.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;2.283,87;2.283,87;4.546,11;-2.262,24;4.546,11;0,00;4.546,11;-2.262,24;4.546,11;-2.262,24;0,00;0,00;-4.546,11;2.283,87
06.02.151.5000;Λοιπά Εσοδα;0,00;1.716,00;1.716,00;1.716,00;0,00;1.716,00;0,00;1.716,00;0,00;1.716,00;0,00;0,00;0,00;-1.716,00;1.716,00
06.02.151.5500;Επιστροφές Χρημάτων;0,00;1.716,00;1.716,00;1.716,00;0,00;1.716,00;0,00;1.716,00;0,00;1.716,00;0,00;0,00;0,00;-1.716,00;1.716,00
06.02.151.5520;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;1.716,00;1.716,00;1.716,00;0,00;1.716,00;0,00;1.716,00;0,00;1.716,00;0,00;0,00;0,00;-1.716,00;1.716,00
06.02.151.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;1.716,00;1.716,00;1.716,00;0,00;1.716,00;0,00;1.716,00;0,00;1.716,00;0,00;0,00;0,00;-1.716,00;1.716,00
06.02.151.Τ100;Ταμειακό Υπόλοιπο;265.000,00;177.193,96;442.193,96;0,00;442.193,96;0,00;0,00;0,00;442.193,96;0,00;442.193,96;0,00;0,00;0,00;442.193,96
06.02.151.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);265.000,00;177.193,96;442.193,96;0,00;442.193,96;0,00;0,00;0,00;442.193,96;0,00;442.193,96;0,00;0,00;0,00;442.193,96
06.02.151.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών από επιχορηγήσεις σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;265.000,00;177.193,96;442.193,96;0,00;442.193,96;0,00;0,00;0,00;442.193,96;0,00;442.193,96;0,00;0,00;0,00;442.193,96
06.02.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;1.439.254,70;700.523,24;2.139.777,94;1.339.491,05;800.286,89;1.339.491,05;0,00;1.339.491,05;800.286,89;1.339.491,05;800.286,89;0,00;0,00;-1.339.491,05;2.139.777,94
06.02.191.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;850.000,00;1.141.878,71;1.991.878,71;1.337.808,81;654.069,90;1.337.808,81;0,00;1.337.808,81;654.069,90;1.337.808,81;654.069,90;0,00;0,00;-1.337.808,81;1.991.878,71
06.02.191.1200;Έσοδα από τέλη και δικαιώματα;850.000,00;1.141.878,71;1.991.878,71;1.337.808,81;654.069,90;1.337.808,81;0,00;1.337.808,81;654.069,90;1.337.808,81;654.069,90;0,00;0,00;-1.337.808,81;1.991.878,71
06.02.191.1250;Έσοδα Περιφερειών από ΚΑΠ;850.000,00;1.141.878,71;1.991.878,71;1.337.808,81;654.069,90;1.337.808,81;0,00;1.337.808,81;654.069,90;1.337.808,81;654.069,90;0,00;0,00;-1.337.808,81;1.991.878,71
06.02.191.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;850.000,00;1.141.878,71;1.991.878,71;1.337.808,81;654.069,90;1.337.808,81;0,00;1.337.808,81;654.069,90;1.337.808,81;654.069,90;0,00;0,00;-1.337.808,81;1.991.878,71
06.02.191.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;523,24;523,24;1.682,24;-1.159,00;1.682,24;0,00;1.682,24;-1.159,00;1.682,24;-1.159,00;0,00;0,00;-1.682,24;523,24
06.02.191.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;523,24;523,24;1.682,24;-1.159,00;1.682,24;0,00;1.682,24;-1.159,00;1.682,24;-1.159,00;0,00;0,00;-1.682,24;523,24
06.02.191.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;523,24;523,24;1.682,24;-1.159,00;1.682,24;0,00;1.682,24;-1.159,00;1.682,24;-1.159,00;0,00;0,00;-1.682,24;523,24
06.02.191.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;523,24;523,24;1.682,24;-1.159,00;1.682,24;0,00;1.682,24;-1.159,00;1.682,24;-1.159,00;0,00;0,00;-1.682,24;523,24
06.02.191.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;589.254,70;-441.878,71;147.375,99;0,00;147.375,99;0,00;0,00;0,00;147.375,99;0,00;147.375,99;0,00;0,00;0,00;147.375,99
06.02.191.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);589.254,70;-441.878,71;147.375,99;0,00;147.375,99;0,00;0,00;0,00;147.375,99;0,00;147.375,99;0,00;0,00;0,00;147.375,99
06.02.191.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών Μεταφοράς Μαθητών;589.254,70;-441.878,71;147.375,99;0,00;147.375,99;0,00;0,00;0,00;147.375,99;0,00;147.375,99;0,00;0,00;0,00;147.375,99
06.02.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;2.795.844,66;1.180.619,10;3.976.463,76;2.051.460,79;1.925.002,97;2.051.460,79;0,00;2.051.460,79;1.925.002,97;2.051.460,79;1.925.002,97;0,00;0,00;-2.051.460,79;3.976.463,76
06.02.192.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;1.750.000,00;2.194.807,07;3.944.807,07;2.049.103,19;1.895.703,88;2.049.103,19;0,00;2.049.103,19;1.895.703,88;2.049.103,19;1.895.703,88;0,00;0,00;-2.049.103,19;3.944.807,07
06.02.192.1200;Έσοδα από τέλη και δικαιώματα;1.750.000,00;2.194.807,07;3.944.807,07;2.049.103,19;1.895.703,88;2.049.103,19;0,00;2.049.103,19;1.895.703,88;2.049.103,19;1.895.703,88;0,00;0,00;-2.049.103,19;3.944.807,07
06.02.192.1250;Έσοδα Περιφερειών από ΚΑΠ;1.750.000,00;2.194.807,07;3.944.807,07;2.049.103,19;1.895.703,88;2.049.103,19;0,00;2.049.103,19;1.895.703,88;2.049.103,19;1.895.703,88;0,00;0,00;-2.049.103,19;3.944.807,07
06.02.192.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;1.750.000,00;2.194.807,07;3.944.807,07;2.049.103,19;1.895.703,88;2.049.103,19;0,00;2.049.103,19;1.895.703,88;2.049.103,19;1.895.703,88;0,00;0,00;-2.049.103,19;3.944.807,07
06.02.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;619,10;619,10;2.357,60;-1.738,50;2.357,60;0,00;2.357,60;-1.738,50;2.357,60;-1.738,50;0,00;0,00;-2.357,60;619,10
06.02.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;619,10;619,10;2.357,60;-1.738,50;2.357,60;0,00;2.357,60;-1.738,50;2.357,60;-1.738,50;0,00;0,00;-2.357,60;619,10
06.02.192.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;619,10;619,10;2.357,60;-1.738,50;2.357,60;0,00;2.357,60;-1.738,50;2.357,60;-1.738,50;0,00;0,00;-2.357,60;619,10
06.02.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;619,10;619,10;2.357,60;-1.738,50;2.357,60;0,00;2.357,60;-1.738,50;2.357,60;-1.738,50;0,00;0,00;-2.357,60;619,10
06.02.192.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;1.045.844,66;-1.014.807,07;31.037,59;0,00;31.037,59;0,00;0,00;0,00;31.037,59;0,00;31.037,59;0,00;0,00;0,00;31.037,59
06.02.192.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);1.045.844,66;-1.014.807,07;31.037,59;0,00;31.037,59;0,00;0,00;0,00;31.037,59;0,00;31.037,59;0,00;0,00;0,00;31.037,59
06.02.192.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2458-33);1.045.844,66;-1.014.807,07;31.037,59;0,00;31.037,59;0,00;0,00;0,00;31.037,59;0,00;31.037,59;0,00;0,00;0,00;31.037,59
06.02.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;88.856,22;81.864,96;170.721,18;75.804,93;94.916,25;75.804,93;0,00;75.804,93;94.916,25;75.804,93;94.916,25;0,00;0,00;-75.804,93;170.721,18
06.02.291.0000;Επιχορηγήσεις;10.794,00;74.079,00;84.873,00;74.079,00;10.794,00;74.079,00;0,00;74.079,00;10.794,00;74.079,00;10.794,00;0,00;0,00;-74.079,00;84.873,00
06.02.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;8.439,00;11.906,00;20.345,00;11.906,00;8.439,00;11.906,00;0,00;11.906,00;8.439,00;11.906,00;8.439,00;0,00;0,00;-11.906,00;20.345,00
06.02.291.0150;Επιχορήγηση  για λοιπές δαπάνες;8.439,00;11.906,00;20.345,00;11.906,00;8.439,00;11.906,00;0,00;11.906,00;8.439,00;11.906,00;8.439,00;0,00;0,00;-11.906,00;20.345,00
06.02.291.0159;Επιχορήγηση  για λοιπές δαπάνες;8.439,00;11.906,00;20.345,00;11.906,00;8.439,00;11.906,00;0,00;11.906,00;8.439,00;11.906,00;8.439,00;0,00;0,00;-11.906,00;20.345,00
06.02.291.0159.α;Επιχορήγηση για λοιπές δαπάνες (Αγροτική Ανάπτυξη);8.439,00;11.906,00;20.345,00;11.906,00;8.439,00;11.906,00;0,00;11.906,00;8.439,00;11.906,00;8.439,00;0,00;0,00;-11.906,00;20.345,00
06.02.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;2.355,00;62.173,00;64.528,00;62.173,00;2.355,00;62.173,00;0,00;62.173,00;2.355,00;62.173,00;2.355,00;0,00;0,00;-62.173,00;64.528,00
06.02.291.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;2.355,00;62.173,00;64.528,00;62.173,00;2.355,00;62.173,00;0,00;62.173,00;2.355,00;62.173,00;2.355,00;0,00;0,00;-62.173,00;64.528,00
06.02.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;2.355,00;62.173,00;64.528,00;62.173,00;2.355,00;62.173,00;0,00;62.173,00;2.355,00;62.173,00;2.355,00;0,00;0,00;-62.173,00;64.528,00
06.02.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;992,74;992,74;1.725,93;-733,19;1.725,93;0,00;1.725,93;-733,19;1.725,93;-733,19;0,00;0,00;-1.725,93;992,74
06.02.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;992,74;992,74;1.725,93;-733,19;1.725,93;0,00;1.725,93;-733,19;1.725,93;-733,19;0,00;0,00;-1.725,93;992,74
06.02.291.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;992,74;992,74;1.725,93;-733,19;1.725,93;0,00;1.725,93;-733,19;1.725,93;-733,19;0,00;0,00;-1.725,93;992,74
06.02.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;992,74;992,74;1.725,93;-733,19;1.725,93;0,00;1.725,93;-733,19;1.725,93;-733,19;0,00;0,00;-1.725,93;992,74
06.02.291.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;78.062,22;6.793,22;84.855,44;0,00;84.855,44;0,00;0,00;0,00;84.855,44;0,00;84.855,44;0,00;0,00;0,00;84.855,44
06.02.291.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);78.062,22;6.793,22;84.855,44;0,00;84.855,44;0,00;0,00;0,00;84.855,44;0,00;84.855,44;0,00;0,00;0,00;84.855,44
06.02.291.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών;78.062,22;6.793,22;84.855,44;0,00;84.855,44;0,00;0,00;0,00;84.855,44;0,00;84.855,44;0,00;0,00;0,00;84.855,44
06.02.292;ΥΠΗΡΕΣΙΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;101.960,29;71.398,11;173.358,40;65.205,00;108.153,40;65.205,00;0,00;65.205,00;108.153,40;65.205,00;108.153,40;0,00;0,00;-65.205,00;173.358,40
06.02.292.0000;Επιχορηγήσεις;22.000,00;60.508,00;82.508,00;62.508,00;20.000,00;62.508,00;0,00;62.508,00;20.000,00;62.508,00;20.000,00;0,00;0,00;-62.508,00;82.508,00
06.02.292.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;22.000,00;51.128,00;73.128,00;53.128,00;20.000,00;53.128,00;0,00;53.128,00;20.000,00;53.128,00;20.000,00;0,00;0,00;-53.128,00;73.128,00
06.02.292.0150;Επιχορήγηση  για λοιπές δαπάνες;22.000,00;51.128,00;73.128,00;53.128,00;20.000,00;53.128,00;0,00;53.128,00;20.000,00;53.128,00;20.000,00;0,00;0,00;-53.128,00;73.128,00
06.02.292.0159;Επιχορήγηση  για λοιπές δαπάνες;22.000,00;51.128,00;73.128,00;53.128,00;20.000,00;53.128,00;0,00;53.128,00;20.000,00;53.128,00;20.000,00;0,00;0,00;-53.128,00;73.128,00
06.02.292.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ, Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;0,00;9.380,00;9.380,00;9.380,00;0,00;9.380,00;0,00;9.380,00;0,00;9.380,00;0,00;0,00;0,00;-9.380,00;9.380,00
06.02.292.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;9.380,00;9.380,00;9.380,00;0,00;9.380,00;0,00;9.380,00;0,00;9.380,00;0,00;0,00;0,00;-9.380,00;9.380,00
06.02.292.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;9.380,00;9.380,00;9.380,00;0,00;9.380,00;0,00;9.380,00;0,00;9.380,00;0,00;0,00;0,00;-9.380,00;9.380,00
06.02.292.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;0,00;0,00;1.997,00;-1.997,00;1.997,00;0,00;1.997,00;-1.997,00;1.997,00;-1.997,00;0,00;0,00;-1.997,00;0,00
06.02.292.1200;Έσοδα από τέλη και δικαιώματα;0,00;0,00;0,00;1.997,00;-1.997,00;1.997,00;0,00;1.997,00;-1.997,00;1.997,00;-1.997,00;0,00;0,00;-1.997,00;0,00
06.02.292.1250;Έσοδα Περιφερειών από Κ.Α.Π.;0,00;0,00;0,00;1.997,00;-1.997,00;1.997,00;0,00;1.997,00;-1.997,00;1.997,00;-1.997,00;0,00;0,00;-1.997,00;0,00
06.02.292.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;0,00;0,00;1.997,00;-1.997,00;1.997,00;0,00;1.997,00;-1.997,00;1.997,00;-1.997,00;0,00;0,00;-1.997,00;0,00
06.02.292.1252.α;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;0,00;0,00;1.997,00;-1.997,00;1.997,00;0,00;1.997,00;-1.997,00;1.997,00;-1.997,00;0,00;0,00;-1.997,00;0,00
06.02.292.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;700,00;-700,00;700,00;0,00;700,00;-700,00;700,00;-700,00;0,00;0,00;-700,00;0,00
06.02.292.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;700,00;-700,00;700,00;0,00;700,00;-700,00;700,00;-700,00;0,00;0,00;-700,00;0,00
06.02.292.3510;Τόκοι από καταθέσεις σε Τράπεζες (002155-84).;0,00;0,00;0,00;700,00;-700,00;700,00;0,00;700,00;-700,00;700,00;-700,00;0,00;0,00;-700,00;0,00
06.02.292.3511;Τόκοι από καταθέσεις σε Τράπεζες (002155-84).;0,00;0,00;0,00;700,00;-700,00;700,00;0,00;700,00;-700,00;700,00;-700,00;0,00;0,00;-700,00;0,00
06.02.292.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;79.960,29;10.890,11;90.850,40;0,00;90.850,40;0,00;0,00;0,00;90.850,40;0,00;90.850,40;0,00;0,00;0,00;90.850,40
06.02.292.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);79.960,29;10.890,11;90.850,40;0,00;90.850,40;0,00;0,00;0,00;90.850,40;0,00;90.850,40;0,00;0,00;0,00;90.850,40
06.02.292.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2458-33);79.960,29;10.890,11;90.850,40;0,00;90.850,40;0,00;0,00;0,00;90.850,40;0,00;90.850,40;0,00;0,00;0,00;90.850,40
06.02.294;ΥΠΗΡΕΣΙΕΣ ΕΓΓΕΙΩΝ ΒΕΛΤΙΩΣΕΩΝ;6.880,00;2.651,82;9.531,82;0,00;9.531,82;0,00;0,00;0,00;9.531,82;0,00;9.531,82;0,00;0,00;0,00;9.531,82
06.02.294.0000;Επιχορηγήσεις;2.440,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00
06.02.294.0100;Επιχορήγησεις από τον τακτικό κρατικό προϋπολογισμό;2.440,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00
06.02.294.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;2.440,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00
06.02.294.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ,, Οργανισμούς ή Ειδικούς Λογαριασμούς;2.440,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00
06.02.294.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ,, Οργανισμούς ή Ειδικούς Λογαριασμούς;2.440,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00;0,00;2.440,00;0,00;0,00;0,00;2.440,00
06.02.294.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;4.440,00;2.651,82;7.091,82;0,00;7.091,82;0,00;0,00;0,00;7.091,82;0,00;7.091,82;0,00;0,00;0,00;7.091,82
06.02.294.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);4.440,00;2.651,82;7.091,82;0,00;7.091,82;0,00;0,00;0,00;7.091,82;0,00;7.091,82;0,00;0,00;0,00;7.091,82
06.02.294.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών;4.440,00;0,00;4.440,00;0,00;4.440,00;0,00;0,00;0,00;4.440,00;0,00;4.440,00;0,00;0,00;0,00;4.440,00
06.02.294.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2517-57);0,00;2.651,82;2.651,82;0,00;2.651,82;0,00;0,00;0,00;2.651,82;0,00;2.651,82;0,00;0,00;0,00;2.651,82
06.02.390;ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΩΝ;381.689,20;-14.347,47;367.341,73;149.141,47;218.200,26;149.141,47;0,00;149.141,47;218.200,26;149.141,47;218.200,26;0,00;0,00;-149.141,47;367.341,73
06.02.390.0000;ΕΠΙΧΟΡΗΓΗΣΕΙΣ ΑΠΟ ΤΟΝ ΤΑΚΤΙΚΟ ΠΡΟΥΠ/ΣΜΟ;159.730,00;0,00;159.730,00;140.421,72;19.308,28;140.421,72;0,00;140.421,72;19.308,28;140.421,72;19.308,28;0,00;0,00;-140.421,72;159.730,00
06.02.390.0100;Επιχορηγήση για την κάλυψη του κόστους κρατίκων και λοιπών αρμοδ.που μεταβ.στη Ν.Α.;159.730,00;0,00;159.730,00;140.421,72;19.308,28;140.421,72;0,00;140.421,72;19.308,28;140.421,72;19.308,28;0,00;0,00;-140.421,72;159.730,00
06.02.390.0150;Λοιπές Επιχορηγήσεις;159.730,00;0,00;159.730,00;140.421,72;19.308,28;140.421,72;0,00;140.421,72;19.308,28;140.421,72;19.308,28;0,00;0,00;-140.421,72;159.730,00
06.02.390.0159;Επιχορήγηση για λοιπές δαπάνες;159.730,00;0,00;159.730,00;140.421,72;19.308,28;140.421,72;0,00;140.421,72;19.308,28;140.421,72;19.308,28;0,00;0,00;-140.421,72;159.730,00
06.02.390.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;757,41;757,41;1.580,97;-823,56;1.580,97;0,00;1.580,97;-823,56;1.580,97;-823,56;0,00;0,00;-1.580,97;757,41
06.02.390.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;757,41;757,41;1.580,97;-823,56;1.580,97;0,00;1.580,97;-823,56;1.580,97;-823,56;0,00;0,00;-1.580,97;757,41
06.02.390.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;757,41;757,41;1.580,97;-823,56;1.580,97;0,00;1.580,97;-823,56;1.580,97;-823,56;0,00;0,00;-1.580,97;757,41
