Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.01.151.3511.δ;Τόκοι από καταθέσεις σε Τράπεζες (003170-79).;0,00;405,28;405,28;768,81;-363,53;768,81;0,00;768,81;-363,53;768,81;-363,53;0,00;0,00;-768,81;405,28
06.01.151.3511.ι;Τόκοι από καταθέσεις σε Τράπεζες (003137-22);0,00;0,00;0,00;34.659,49;-34.659,49;34.659,49;0,00;34.659,49;-34.659,49;34.659,49;-34.659,49;0,00;0,00;-34.659,49;0,00
06.01.151.3511.λ;Τόκοι από καταθέσεις σε Τράπεζες (002165-28).;0,00;0,00;0,00;826,38;-826,38;826,38;0,00;826,38;-826,38;826,38;-826,38;0,00;0,00;-826,38;0,00
06.01.151.5000;Λοιπά Εσοδα;0,00;0,00;0,00;58.266,92;-58.266,92;58.266,92;0,00;58.266,92;-58.266,92;58.266,92;-58.266,92;0,00;0,00;-58.266,92;0,00
06.01.151.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;58.266,92;-58.266,92;58.266,92;0,00;58.266,92;-58.266,92;58.266,92;-58.266,92;0,00;0,00;-58.266,92;0,00
06.01.151.5510;Επιστροφή χρημάτων για τακτοποίηση χρηματικών ενταλμάτων και προκαταβολών;0,00;0,00;0,00;15.551,34;-15.551,34;15.551,34;0,00;15.551,34;-15.551,34;15.551,34;-15.551,34;0,00;0,00;-15.551,34;0,00
06.01.151.5511;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;15.551,34;-15.551,34;15.551,34;0,00;15.551,34;-15.551,34;15.551,34;-15.551,34;0,00;0,00;-15.551,34;0,00
06.01.151.5511.δ;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ Νεφροπαθών (3137-22);0,00;0,00;0,00;15.551,34;-15.551,34;15.551,34;0,00;15.551,34;-15.551,34;15.551,34;-15.551,34;0,00;0,00;-15.551,34;0,00
06.01.151.5520;Επιστροφές χρημάτων που καταβλήθηκαν χωρίς να οφείλονται.;0,00;0,00;0,00;42.715,58;-42.715,58;42.715,58;0,00;42.715,58;-42.715,58;42.715,58;-42.715,58;0,00;0,00;-42.715,58;0,00
06.01.151.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;42.715,58;-42.715,58;42.715,58;0,00;42.715,58;-42.715,58;42.715,58;-42.715,58;0,00;0,00;-42.715,58;0,00
06.01.151.5529.β;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται 002490-47;0,00;0,00;0,00;42.715,58;-42.715,58;42.715,58;0,00;42.715,58;-42.715,58;42.715,58;-42.715,58;0,00;0,00;-42.715,58;0,00
06.01.151.Τ000;Ταμειακό Υπόλοιπο;1.122.225,53;0,00;1.122.225,53;0,00;1.122.225,53;0,00;0,00;0,00;1.122.225,53;0,00;1.122.225,53;0,00;0,00;0,00;1.122.225,53
06.01.151.ΤΑ00;Ταμειακό Υπόλοιπο;1.122.225,53;0,00;1.122.225,53;0,00;1.122.225,53;0,00;0,00;0,00;1.122.225,53;0,00;1.122.225,53;0,00;0,00;0,00;1.122.225,53
06.01.151.ΤΑΜ0;Ταμειακό Υπόλοιπο;1.122.225,53;0,00;1.122.225,53;0,00;1.122.225,53;0,00;0,00;0,00;1.122.225,53;0,00;1.122.225,53;0,00;0,00;0,00;1.122.225,53
06.01.151.ΤΑΜΥ;Ταμειακό Υπόλοιπο;1.122.225,53;0,00;1.122.225,53;0,00;1.122.225,53;0,00;0,00;0,00;1.122.225,53;0,00;1.122.225,53;0,00;0,00;0,00;1.122.225,53
06.01.151.ΤΑΜΥ.03;Ταμειαό Υπόλοιπο 2274;1.066.756,31;0,00;1.066.756,31;0,00;1.066.756,31;0,00;0,00;0,00;1.066.756,31;0,00;1.066.756,31;0,00;0,00;0,00;1.066.756,31
06.01.151.ΤΑΜΥ.06;Ταμειακό Υπόλοιπο Α' Κοιν. Βοηθ. 3170-79;55.469,22;0,00;55.469,22;0,00;55.469,22;0,00;0,00;0,00;55.469,22;0,00;55.469,22;0,00;0,00;0,00;55.469,22
06.01.153;ΥΠΗΡΕΣΙΕΣ ΠΑΙΔΙΚΩΝ ΕΞΟΧΩΝ - ΚΑΤΑΣΚΗΝΩΣΕΩΝ;107.354,67;300.000,00;407.354,67;2.250,48;405.104,19;2.250,48;0,00;2.250,48;405.104,19;2.250,48;405.104,19;0,00;0,00;-2.250,48;407.354,67
06.01.153.0000;Επιχορηγήσεις;0,00;300.000,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00
06.01.153.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;0,00;300.000,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00
06.01.153.0150;Επιχορηγήσεις  για την κάλυψη του κόστους κρατικών αρμοδιοτήτων που μεταβιβάστηκαν στις Περιφέρειες.;0,00;300.000,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00
06.01.153.0159;Επιχορήγηση για λοιπές δαπάνες;0,00;300.000,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00
06.01.153.0159.α;Π.Ε. ΣΤΑΥΡΟΥ;0,00;300.000,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00;0,00;300.000,00;0,00;0,00;0,00;300.000,00
06.01.153.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;2.250,48;-2.250,48;2.250,48;0,00;2.250,48;-2.250,48;2.250,48;-2.250,48;0,00;0,00;-2.250,48;0,00
06.01.153.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;2.250,48;-2.250,48;2.250,48;0,00;2.250,48;-2.250,48;2.250,48;-2.250,48;0,00;0,00;-2.250,48;0,00
06.01.153.3510;Τόκοι κεφαλαίων;0,00;0,00;0,00;2.250,48;-2.250,48;2.250,48;0,00;2.250,48;-2.250,48;2.250,48;-2.250,48;0,00;0,00;-2.250,48;0,00
06.01.153.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;2.250,48;-2.250,48;2.250,48;0,00;2.250,48;-2.250,48;2.250,48;-2.250,48;0,00;0,00;-2.250,48;0,00
06.01.153.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002145-43).;0,00;0,00;0,00;1.494,63;-1.494,63;1.494,63;0,00;1.494,63;-1.494,63;1.494,63;-1.494,63;0,00;0,00;-1.494,63;0,00
06.01.153.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (003090-27).;0,00;0,00;0,00;755,85;-755,85;755,85;0,00;755,85;-755,85;755,85;-755,85;0,00;0,00;-755,85;0,00
06.01.153.Τ000;Ταμειακό Υπόλοιπο;107.354,67;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67
06.01.153.ΤΑ00;Ταμειακό Υπόλοιπο;107.354,67;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67
06.01.153.ΤΑΜ0;Ταμειακό Υπόλοιπο;107.354,67;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67
06.01.153.ΤΑΜΥ;Ταμειακό Υπόλοιπο;107.354,67;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67
06.01.153.ΤΑΜΥ.α;Π.Ε. ΣΤΑΥΡΟΥ;107.354,67;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67;0,00;107.354,67;0,00;0,00;0,00;107.354,67
06.01.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;6.024.898,30;2.250.000,00;8.274.898,30;4.447.794,37;3.827.103,93;4.447.794,37;0,00;4.447.794,37;3.827.103,93;4.447.794,37;3.827.103,93;0,00;0,00;-4.447.794,37;8.274.898,30
06.01.191.0000;Επιχορηγήσεις;0,00;0,00;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;-2.127.043,73;0,00;0,00;-2.127.043,73;0,00
06.01.191.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;0,00;0,00;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;-2.127.043,73;0,00;0,00;-2.127.043,73;0,00
06.01.191.0140;Επιχορηγήσεις για  εκπαιδευτικούς σκοπούς;0,00;0,00;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;-2.127.043,73;0,00;0,00;-2.127.043,73;0,00
06.01.191.0149;Επιχορηγήσεις για λοιπούς εκπαιδευτικούς σκοπούς;0,00;0,00;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;-2.127.043,73;0,00;0,00;-2.127.043,73;0,00
06.01.191.1000;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;4.850.000,00;2.250.000,00;7.100.000,00;2.295.168,00;4.804.832,00;2.295.168,00;0,00;2.295.168,00;4.804.832,00;2.295.168,00;4.804.832,00;0,00;0,00;-2.295.168,00;7.100.000,00
06.01.191.1200;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;4.850.000,00;2.250.000,00;7.100.000,00;2.295.168,00;4.804.832,00;2.295.168,00;0,00;2.295.168,00;4.804.832,00;2.295.168,00;4.804.832,00;0,00;0,00;-2.295.168,00;7.100.000,00
06.01.191.1250;Έσοδα  Περιφερειών από Κεντρικούς Αυτοτελείς Πόρους;4.850.000,00;2.250.000,00;7.100.000,00;2.295.168,00;4.804.832,00;2.295.168,00;0,00;2.295.168,00;4.804.832,00;2.295.168,00;4.804.832,00;0,00;0,00;-2.295.168,00;7.100.000,00
06.01.191.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;4.850.000,00;2.250.000,00;7.100.000,00;2.295.168,00;4.804.832,00;2.295.168,00;0,00;2.295.168,00;4.804.832,00;2.295.168,00;4.804.832,00;0,00;0,00;-2.295.168,00;7.100.000,00
06.01.191.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;25.582,64;-25.582,64;25.582,64;0,00;25.582,64;-25.582,64;25.582,64;-25.582,64;0,00;0,00;-25.582,64;0,00
06.01.191.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;25.582,64;-25.582,64;25.582,64;0,00;25.582,64;-25.582,64;25.582,64;-25.582,64;0,00;0,00;-25.582,64;0,00
06.01.191.3510;Τόκοι κεφαλαίων.;0,00;0,00;0,00;25.582,64;-25.582,64;25.582,64;0,00;25.582,64;-25.582,64;25.582,64;-25.582,64;0,00;0,00;-25.582,64;0,00
06.01.191.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;25.582,64;-25.582,64;25.582,64;0,00;25.582,64;-25.582,64;25.582,64;-25.582,64;0,00;0,00;-25.582,64;0,00
06.01.191.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002144-00)-(κατανομή).;0,00;0,00;0,00;25.265,29;-25.265,29;25.265,29;0,00;25.265,29;-25.265,29;25.265,29;-25.265,29;0,00;0,00;-25.265,29;0,00
06.01.191.3511.δ;Τόκοι από καταθέσεις σε Τράπεζες (003150-94).;0,00;0,00;0,00;317,35;-317,35;317,35;0,00;317,35;-317,35;317,35;-317,35;0,00;0,00;-317,35;0,00
06.01.191.Τ000;Ταμειακό Υπόλοιπο;1.174.898,30;0,00;1.174.898,30;0,00;1.174.898,30;0,00;0,00;0,00;1.174.898,30;0,00;1.174.898,30;0,00;0,00;0,00;1.174.898,30
06.01.191.ΤΑ00;Ταμειακό Υπόλοιπο;1.174.898,30;0,00;1.174.898,30;0,00;1.174.898,30;0,00;0,00;0,00;1.174.898,30;0,00;1.174.898,30;0,00;0,00;0,00;1.174.898,30
06.01.191.ΤΑΜ0;Ταμειακό Υπόλοιπο;1.174.898,30;0,00;1.174.898,30;0,00;1.174.898,30;0,00;0,00;0,00;1.174.898,30;0,00;1.174.898,30;0,00;0,00;0,00;1.174.898,30
06.01.191.ΤΑΜΥ;Ταμειακό Υπόλοιπο;1.174.898,30;0,00;1.174.898,30;0,00;1.174.898,30;0,00;0,00;0,00;1.174.898,30;0,00;1.174.898,30;0,00;0,00;0,00;1.174.898,30
06.01.191.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο Μεταφορά Μαθητών;1.150.000,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00
06.01.191.ΤΑΜΥ.03;Ταμειαό Υπόλοιπο Ειδική Παιδαγωγική Ακαδημία;24.898,30;0,00;24.898,30;0,00;24.898,30;0,00;0,00;0,00;24.898,30;0,00;24.898,30;0,00;0,00;0,00;24.898,30
06.01.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;6.000.000,00;2.250.000,00;8.250.000,00;4.447.477,03;3.802.522,97;4.447.477,03;0,00;4.447.477,03;3.802.522,97;4.447.477,03;3.802.522,97;0,00;0,00;-4.447.477,03;8.250.000,00
06.01.192.0000;Επιχορηγήσεις;0,00;0,00;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;-2.127.043,73;0,00;0,00;-2.127.043,73;0,00
06.01.192.0100;Επιχορήγηση από τον τακτικό κρατικό προυπολογισμό;0,00;0,00;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;-2.127.043,73;0,00;0,00;-2.127.043,73;0,00
06.01.192.0140;Επιχορηγήσεις για  εκπαιδευτικούς σκοπούς.;0,00;0,00;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;-2.127.043,73;0,00;0,00;-2.127.043,73;0,00
06.01.192.0149;Επιχορηγήσεις για λοιπούς εκπαιδευτικούς σκοπούς;0,00;0,00;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;0,00;2.127.043,73;-2.127.043,73;2.127.043,73;-2.127.043,73;0,00;0,00;-2.127.043,73;0,00
06.01.192.1000;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;4.850.000,00;2.250.000,00;7.100.000,00;2.295.168,00;4.804.832,00;2.295.168,00;0,00;2.295.168,00;4.804.832,00;2.295.168,00;4.804.832,00;0,00;0,00;-2.295.168,00;7.100.000,00
06.01.192.1200;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;4.850.000,00;2.250.000,00;7.100.000,00;2.295.168,00;4.804.832,00;2.295.168,00;0,00;2.295.168,00;4.804.832,00;2.295.168,00;4.804.832,00;0,00;0,00;-2.295.168,00;7.100.000,00
06.01.192.1250;Έσοδα Περιφερειών από Κεντρικούς Αυτοτελείς Πόρους.;4.850.000,00;2.250.000,00;7.100.000,00;2.295.168,00;4.804.832,00;2.295.168,00;0,00;2.295.168,00;4.804.832,00;2.295.168,00;4.804.832,00;0,00;0,00;-2.295.168,00;7.100.000,00
06.01.192.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;4.850.000,00;2.250.000,00;7.100.000,00;2.295.168,00;4.804.832,00;2.295.168,00;0,00;2.295.168,00;4.804.832,00;2.295.168,00;4.804.832,00;0,00;0,00;-2.295.168,00;7.100.000,00
06.01.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;25.265,30;-25.265,30;25.265,30;0,00;25.265,30;-25.265,30;25.265,30;-25.265,30;0,00;0,00;-25.265,30;0,00
06.01.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;25.265,30;-25.265,30;25.265,30;0,00;25.265,30;-25.265,30;25.265,30;-25.265,30;0,00;0,00;-25.265,30;0,00
06.01.192.3510;Τόκοι  κεφαλαίων.;0,00;0,00;0,00;25.265,30;-25.265,30;25.265,30;0,00;25.265,30;-25.265,30;25.265,30;-25.265,30;0,00;0,00;-25.265,30;0,00
06.01.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;25.265,30;-25.265,30;25.265,30;0,00;25.265,30;-25.265,30;25.265,30;-25.265,30;0,00;0,00;-25.265,30;0,00
06.01.192.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002144-00)-(κατανομή).;0,00;0,00;0,00;25.265,30;-25.265,30;25.265,30;0,00;25.265,30;-25.265,30;25.265,30;-25.265,30;0,00;0,00;-25.265,30;0,00
06.01.192.Τ000;Ταμειακό Υπόλοιπο;1.150.000,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00
06.01.192.ΤΑ00;Ταμειακό Υπόλοιπο;1.150.000,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00
06.01.192.ΤΑΜ0;Ταμειακό Υπόλοιπο;1.150.000,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00
06.01.192.ΤΑΜΥ;Ταμειακό Υπόλοιπο;1.150.000,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00
06.01.192.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο Μεταφορά Μαθητών;1.150.000,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00;0,00;1.150.000,00;0,00;0,00;0,00;1.150.000,00
06.01.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;84.200,00;116.450,88;200.650,88;58.084,23;142.566,65;58.084,23;0,00;58.084,23;142.566,65;58.084,23;142.566,65;0,00;0,00;-58.084,23;200.650,88
06.01.291.0000;Επιχορηγήσεις;84.200,00;56.392,59;140.592,59;43.674,60;96.917,99;43.674,60;0,00;43.674,60;96.917,99;43.674,60;96.917,99;0,00;0,00;-43.674,60;140.592,59
06.01.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;21.700,00;26.092,59;47.792,59;38.700,00;9.092,59;38.700,00;0,00;38.700,00;9.092,59;38.700,00;9.092,59;0,00;0,00;-38.700,00;47.792,59
06.01.291.0150;Επιχορήγηση  για την κάλυψη του κόστους κρατικών αρμοδιοτήτων που μεταβιβάστηκαν στις Περιφέρειες.;21.700,00;26.092,59;47.792,59;38.700,00;9.092,59;38.700,00;0,00;38.700,00;9.092,59;38.700,00;9.092,59;0,00;0,00;-38.700,00;47.792,59
06.01.291.0159;Επιχορήγηση  για λοιπές δαπάνες;21.700,00;26.092,59;47.792,59;38.700,00;9.092,59;38.700,00;0,00;38.700,00;9.092,59;38.700,00;9.092,59;0,00;0,00;-38.700,00;47.792,59
06.01.291.0159.α;Επιχορήγηση για λοιπές δαπάνες (Αγροτική Ανάπτυξη);16.700,00;26.092,59;42.792,59;38.700,00;4.092,59;38.700,00;0,00;38.700,00;4.092,59;38.700,00;4.092,59;0,00;0,00;-38.700,00;42.792,59
06.01.291.0159.β;Επιχορήγηση γιαλοιπές δαπάνες (Τοπογραφήσεων);5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00
06.01.291.0159.β.1;Επιχορήγηση γιαλοιπές δαπάνες-Οδοιπορικά (Τοπογραφήσεων);4.000,00;0,00;4.000,00;0,00;4.000,00;0,00;0,00;0,00;4.000,00;0,00;4.000,00;0,00;0,00;0,00;4.000,00
06.01.291.0159.β.2;Επιχορήγηση γιαλοιπές δαπάνες-Προμήθειες (Τοπογραφήσεων);1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00
06.01.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;62.500,00;30.300,00;92.800,00;4.974,60;87.825,40;4.974,60;0,00;4.974,60;87.825,40;4.974,60;87.825,40;0,00;0,00;-4.974,60;92.800,00
06.01.291.0210;Επιχορηγήσεις και Εισφορές από Ν.Π.Δ.Δ ,Ν.Π.Ι.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς Εσωτερικού.;62.500,00;30.300,00;92.800,00;4.974,60;87.825,40;4.974,60;0,00;4.974,60;87.825,40;4.974,60;87.825,40;0,00;0,00;-4.974,60;92.800,00
06.01.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;62.500,00;30.300,00;92.800,00;4.974,60;87.825,40;4.974,60;0,00;4.974,60;87.825,40;4.974,60;87.825,40;0,00;0,00;-4.974,60;92.800,00
06.01.291.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;13.000,00;13.000,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;-13.000,00;13.000,00
06.01.291.1200;Έσοδα από τέλη και δικαιώματα;0,00;13.000,00;13.000,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;-13.000,00;13.000,00
06.01.291.1250;Έσοδα Περιφερειών από Κεντρικούς Αυτοτελείς Πόρους.;0,00;13.000,00;13.000,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;-13.000,00;13.000,00
06.01.291.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;0,00;13.000,00;13.000,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;-13.000,00;13.000,00
06.01.291.1252.α;Έσοδα από Κ.Α.Π. για δαπάνες εποχικού προσωπικού;0,00;13.000,00;13.000,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;-13.000,00;13.000,00
06.01.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;953,30;-953,30;953,30;0,00;953,30;-953,30;953,30;-953,30;0,00;0,00;-953,30;0,00
06.01.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;953,30;-953,30;953,30;0,00;953,30;-953,30;953,30;-953,30;0,00;0,00;-953,30;0,00
06.01.291.3510;Τόκοι κεφαλαίων.;0,00;0,00;0,00;953,30;-953,30;953,30;0,00;953,30;-953,30;953,30;-953,30;0,00;0,00;-953,30;0,00
06.01.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;953,30;-953,30;953,30;0,00;953,30;-953,30;953,30;-953,30;0,00;0,00;-953,30;0,00
06.01.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες (002148-75).;0,00;0,00;0,00;863,94;-863,94;863,94;0,00;863,94;-863,94;863,94;-863,94;0,00;0,00;-863,94;0,00
06.01.291.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (002156-30).;0,00;0,00;0,00;89,36;-89,36;89,36;0,00;89,36;-89,36;89,36;-89,36;0,00;0,00;-89,36;0,00
06.01.291.5000;Λοιπά Εσοδα;0,00;0,00;0,00;456,33;-456,33;456,33;0,00;456,33;-456,33;456,33;-456,33;0,00;0,00;-456,33;0,00
06.01.291.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;456,33;-456,33;456,33;0,00;456,33;-456,33;456,33;-456,33;0,00;0,00;-456,33;0,00
06.01.291.5510;Επιστροφές χρημάτων για τακτοποίηση χρηματικών ενταλμάτων και προκαταβολών.;0,00;0,00;0,00;456,33;-456,33;456,33;0,00;456,33;-456,33;456,33;-456,33;0,00;0,00;-456,33;0,00
06.01.291.5511;Επιστροφή χρημάτων για τακτοποίηση χρηματικών ενταλμάτων προπληρωμής;0,00;0,00;0,00;456,33;-456,33;456,33;0,00;456,33;-456,33;456,33;-456,33;0,00;0,00;-456,33;0,00
06.01.291.Τ000;Ταμειακό Υπόλοιπο;0,00;47.058,29;47.058,29;0,00;47.058,29;0,00;0,00;0,00;47.058,29;0,00;47.058,29;0,00;0,00;0,00;47.058,29
06.01.291.ΤΑ00;Ταμειακό Υπόλοιπο;0,00;47.058,29;47.058,29;0,00;47.058,29;0,00;0,00;0,00;47.058,29;0,00;47.058,29;0,00;0,00;0,00;47.058,29
