Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.01.721.7200;Απαλλοτριώσεις, αγορές, μελέτες - έρευνες, ανεγέρσεις και εκτελέσεις έργων;13.356.124,13;-1.971.566,09;11.384.558,04;4.643.585,73;6.740.972,31;4.643.585,73;6.740.972,31;4.463.941,77;6.920.616,27;4.463.941,77;6.920.616,27;0,00;0,00;-4.643.585,73;11.384.558,04;4.643.585,73
02.01.721.7240;Δαπάνες αγοράς ακινήτων, μελετών ερευνών και εκτέλεσης έργων;13.356.124,13;-1.971.566,09;11.384.558,04;4.643.585,73;6.740.972,31;4.643.585,73;6.740.972,31;4.463.941,77;6.920.616,27;4.463.941,77;6.920.616,27;0,00;0,00;-4.643.585,73;11.384.558,04;4.643.585,73
02.01.721.7242;Αγορά οικοπέδων και κτιρίων στην ημεδαπή;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.7242.α;Μελέτες-έρευνες;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.7243;Εκτέλεση έργων;13.346.124,13;-1.971.566,09;11.374.558,04;4.643.585,73;6.730.972,31;4.643.585,73;6.730.972,31;4.463.941,77;6.910.616,27;4.463.941,77;6.910.616,27;0,00;0,00;-4.643.585,73;11.374.558,04;4.643.585,73
02.01.721.7243.α;Εκτέλεση έργων;894.819,51;-866.385,60;28.433,91;0,00;28.433,91;0,00;28.433,91;0,00;28.433,91;0,00;28.433,91;0,00;0,00;0,00;28.433,91;0,00
02.01.721.7243.β;Εκτέλεση έργων;10.415.000,00;0,00;10.415.000,00;4.463.941,77;5.951.058,23;4.463.941,77;5.951.058,23;4.463.941,77;5.951.058,23;4.463.941,77;5.951.058,23;0,00;0,00;-4.463.941,77;10.415.000,00;4.463.941,77
02.01.721.7243.δ;Εκτέλεση έργων;2.036.304,62;-1.105.180,49;931.124,13;179.643,96;751.480,17;179.643,96;751.480,17;0,00;931.124,13;0,00;931.124,13;0,00;0,00;-179.643,96;931.124,13;179.643,96
02.01.721.7300;Συμμετοχή του Δημοσίου στο μετοχικό κεφάλαιο εταιριών κ.λ.π.;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.01.721.7310;ΕΞΟΔΑ  ΑΠΟ ΣΥΜΜΕΤΟΧΕΣ;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.01.721.7313;ΕΞΟΔΑ ΣΥΜΜΕΤΟΧΗΣ ΣΕ ΑΥΞΗΣΕΙΣ ΜΕΤΟΧΙΚΟΥ ΚΕΦΑΛΑΙΟΥ, ΑΓΟΡΑ ΜΕΤΟΧΩΝ ΓΙΑ ΜΗ ΕΙΣΗΓΜΕΝΕΣ ΕΠΙΧ. ΕΣΩΤΕΡ.;100.000,00;-100.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.721.7313.α;ΕΞΟΔΑ ΣΥΜΜΕΤΟΧΗΣ ΣΕ ΑΥΞΗΣΕΙΣ ΜΕΤΟΧΙΚΟΥ ΚΕΦΑΛΑΙΟΥ, ΑΓΟΡΑ ΜΕΤΟΧΩΝ ΓΙΑ ΜΗ ΕΙΣΗΓΜΕΝΕΣ ΕΠΙΧ. ΕΣΩΤΕΡ.;100.000,00;-100.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.721.7319;Λοιπά έξοδα συμμετοχών;0,00;100.000,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.01.721.7319.α;Λοιπά έξοδα συμμετοχών;0,00;100.000,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.01.721.9000;Πληρωμές για επενδύσεις;2.745.000,00;-371.875,97;2.373.124,03;221.722,44;2.151.401,59;149.722,44;2.223.401,59;69.967,99;2.303.156,04;69.967,99;2.303.156,04;0,00;0,00;-149.722,44;2.373.124,03;221.722,44
02.01.721.9700;Επενδύσεις εκτελούμενες απο τα έσοδα των ΝΠΔΔ;2.745.000,00;-468.875,97;2.276.124,03;149.722,44;2.126.401,59;149.722,44;2.126.401,59;69.967,99;2.206.156,04;69.967,99;2.206.156,04;0,00;0,00;-149.722,44;2.276.124,03;149.722,44
02.01.721.9720;Επισκευή και συντήρηση κτιρίων καθώς και κάθε είδους εσκαταστάσεις σε αυτά;2.500.000,00;-538.875,97;1.961.124,03;0,00;1.961.124,03;0,00;1.961.124,03;0,00;1.961.124,03;0,00;1.961.124,03;0,00;0,00;0,00;1.961.124,03;0,00
02.01.721.9729;Επισκευή & συντήρηση κτιρίων και κάθε είδους εγκαταστάσεις σ' αυτά;2.500.000,00;-538.875,97;1.961.124,03;0,00;1.961.124,03;0,00;1.961.124,03;0,00;1.961.124,03;0,00;1.961.124,03;0,00;0,00;0,00;1.961.124,03;0,00
02.01.721.9729.α;Επισκευή & συντήρηση κτιρίων και κάθε είδους εγκαταστάσεις σ' αυτά;2.500.000,00;-538.875,97;1.961.124,03;0,00;1.961.124,03;0,00;1.961.124,03;0,00;1.961.124,03;0,00;1.961.124,03;0,00;0,00;0,00;1.961.124,03;0,00
02.01.721.9760;Μελέτες, Έρευνες, Πειραματικές εργασίες;0,00;35.000,00;35.000,00;0,00;35.000,00;0,00;35.000,00;0,00;35.000,00;0,00;35.000,00;0,00;0,00;0,00;35.000,00;0,00
02.01.721.9762;Μελέτες και έρευνες για εκτέλεση έργων;0,00;25.000,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.01.721.9762.β;Μελέτες και έρευνες για εκτέλεση συγκοινωνιακών έργων;0,00;25.000,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.01.721.9769;Μελέτες, έρευνες, πειραματικές εργασίες που δεν κατανομάζονται ειδικά.;0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.9769.α;Μελέτες και έρευνες στην Δημόσια Διοικηση;0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.9780;Συντήρηση έργων;245.000,00;35.000,00;280.000,00;149.722,44;130.277,56;149.722,44;130.277,56;69.967,99;210.032,01;69.967,99;210.032,01;0,00;0,00;-149.722,44;280.000,00;149.722,44
02.01.721.9781;Συντήρηση συγκοινωνιακών έργων;245.000,00;25.000,00;270.000,00;149.722,44;120.277,56;149.722,44;120.277,56;69.967,99;200.032,01;69.967,99;200.032,01;0,00;0,00;-149.722,44;270.000,00;149.722,44
02.01.721.9781.α;Συντήρηση συγκοινωνιακών έργων;245.000,00;0,00;245.000,00;149.722,44;95.277,56;149.722,44;95.277,56;69.967,99;175.032,01;69.967,99;175.032,01;0,00;0,00;-149.722,44;245.000,00;149.722,44
02.01.721.9781.β;Συντήρηση συγκοινωνιακών έργων;0,00;25.000,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.01.721.9789;Συντήρηση λοιπών έργων που δεν κατονομάζονται ειδικά;0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.9789.β;Συντήρηση λοιπών έργων που δεν κατονομάζονται ειδικά;0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.9800;Επενδύσεις εκτελούμενες απο τα έσοδα των Ν.Π.Δ.Δ.;0,00;97.000,00;97.000,00;72.000,00;25.000,00;0,00;97.000,00;0,00;97.000,00;0,00;97.000,00;0,00;0,00;0,00;97.000,00;72.000,00
02.01.721.9890;Λοιποί σκοποί;0,00;97.000,00;97.000,00;72.000,00;25.000,00;0,00;97.000,00;0,00;97.000,00;0,00;97.000,00;0,00;0,00;0,00;97.000,00;72.000,00
02.01.721.9899;Λοιπές δαπάνες;0,00;97.000,00;97.000,00;72.000,00;25.000,00;0,00;97.000,00;0,00;97.000,00;0,00;97.000,00;0,00;0,00;0,00;97.000,00;72.000,00
02.01.721.9899.β;Λοιπές δαπάνες;0,00;97.000,00;97.000,00;72.000,00;25.000,00;0,00;97.000,00;0,00;97.000,00;0,00;97.000,00;0,00;0,00;0,00;97.000,00;72.000,00
02.01.721.9899.β.1;Πίστες εξέτασης υποψηφίων οδηγών Ανατολικής Θεσσαλονίκης;0,00;97.000,00;97.000,00;72.000,00;25.000,00;0,00;97.000,00;0,00;97.000,00;0,00;97.000,00;0,00;0,00;0,00;97.000,00;72.000,00
02.01.722;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ (τ.Ν.Τ.);505.965,75;157.320,70;663.286,45;121.537,22;541.749,23;120.802,39;542.484,06;120.802,39;542.484,06;120.802,39;542.484,06;0,00;0,00;-120.802,39;663.286,45;121.537,22
02.01.722.0000;Πληρωμές για Υπηρεσίες;216.000,00;24.000,00;240.000,00;37.198,08;202.801,92;37.198,08;202.801,92;37.198,08;202.801,92;37.198,08;202.801,92;0,00;0,00;-37.198,08;240.000,00;37.198,08
02.01.722.0600;Συντάξεις Δημοσίων Λειτουργών;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.01.722.0630;Βοηθήματα εφάπαξ (Ν 103/75) υπαλλήλων;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.01.722.0631;Βοηθήματα εφάπαξ (Ν 103/75) υπαλλήλων;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;0,00;100.000,00;0,00
02.01.722.0700;Πληρωμές για μετακίνησεις;80.000,00;24.000,00;104.000,00;33.728,82;70.271,18;33.728,82;70.271,18;33.728,82;70.271,18;33.728,82;70.271,18;0,00;0,00;-33.728,82;104.000,00;33.728,82
02.01.722.0710;Πληρωμές για μετακινήσεις;80.000,00;24.000,00;104.000,00;33.728,82;70.271,18;33.728,82;70.271,18;33.728,82;70.271,18;33.728,82;70.271,18;0,00;0,00;-33.728,82;104.000,00;33.728,82
02.01.722.0711;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);80.000,00;24.000,00;104.000,00;33.728,82;70.271,18;33.728,82;70.271,18;33.728,82;70.271,18;33.728,82;70.271,18;0,00;0,00;-33.728,82;104.000,00;33.728,82
02.01.722.0800;Πληρωμές για λοιπές υπηρεσίες;36.000,00;0,00;36.000,00;3.469,26;32.530,74;3.469,26;32.530,74;3.469,26;32.530,74;3.469,26;32.530,74;0,00;0,00;-3.469,26;36.000,00;3.469,26
02.01.722.0860;Αμοιβές για συντήρηση και επισκευή μηχανικού και λοιπού εξοπλισμού;30.000,00;0,00;30.000,00;3.469,26;26.530,74;3.469,26;26.530,74;3.469,26;26.530,74;3.469,26;26.530,74;0,00;0,00;-3.469,26;30.000,00;3.469,26
02.01.722.0861;Αμοιβές για συντήρηση και επισκευή μεταφορικών μέσων ξηράς γενικά;30.000,00;0,00;30.000,00;3.469,26;26.530,74;3.469,26;26.530,74;3.469,26;26.530,74;3.469,26;26.530,74;0,00;0,00;-3.469,26;30.000,00;3.469,26
02.01.722.0890;Ειδικές αμοιβές και λοιπές δαπάνες;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;6.000,00;0,00
02.01.722.0899;Λοιπές ειδικές αμοιβές;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;6.000,00;0,00
02.01.722.1000;Προμήθειες αγαθών και κεφαλαιακού εξοπλισμού;98.000,00;0,00;98.000,00;55.938,89;42.061,11;55.938,89;42.061,11;55.938,89;42.061,11;55.938,89;42.061,11;0,00;0,00;-55.938,89;98.000,00;55.938,89
02.01.722.1300;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων και εξοπλισμού;61.000,00;0,00;61.000,00;30.551,69;30.448,31;30.551,69;30.448,31;30.551,69;30.448,31;30.551,69;30.448,31;0,00;0,00;-30.551,69;61.000,00;30.551,69
02.01.722.1320;Προμήθεια ειδών συντήρησης και επισκευής εξοπλισμού;61.000,00;0,00;61.000,00;30.551,69;30.448,31;30.551,69;30.448,31;30.551,69;30.448,31;30.551,69;30.448,31;0,00;0,00;-30.551,69;61.000,00;30.551,69
02.01.722.1321;Προμήθεια ειδών συντήρησης και επισκευής μεταφορικών μέσων ξηράς γενικά;50.000,00;0,00;50.000,00;28.276,66;21.723,34;28.276,66;21.723,34;28.276,66;21.723,34;28.276,66;21.723,34;0,00;0,00;-28.276,66;50.000,00;28.276,66
02.01.722.1329;Προμήθεια ειδών συντήρησης και επισκευής κάθε είδους λοιπού εξοπλισμού;11.000,00;0,00;11.000,00;2.275,03;8.724,97;2.275,03;8.724,97;2.275,03;8.724,97;2.275,03;8.724,97;0,00;0,00;-2.275,03;11.000,00;2.275,03
02.01.722.1400;Προμήθεια ειδών διατροφής, ιματισμού, υπόδησης, εξάρτησης, ειδών εστίασης, κατασκήνωσης και άθλησης;37.000,00;0,00;37.000,00;25.387,20;11.612,80;25.387,20;11.612,80;25.387,20;11.612,80;25.387,20;11.612,80;0,00;0,00;-25.387,20;37.000,00;25.387,20
02.01.722.1420;Προμήθεια ειδών ιματισμού, υπόδησης και εξάρτυσης;37.000,00;0,00;37.000,00;25.387,20;11.612,80;25.387,20;11.612,80;25.387,20;11.612,80;25.387,20;11.612,80;0,00;0,00;-25.387,20;37.000,00;25.387,20
02.01.722.1421;Προμήθεια ιματισμού, υφασμάτων και συναφών υλικών;23.000,00;0,00;23.000,00;21.949,35;1.050,65;21.949,35;1.050,65;21.949,35;1.050,65;21.949,35;1.050,65;0,00;0,00;-21.949,35;23.000,00;21.949,35
02.01.722.1423;Προμήθεια ειδών υπόδησης;14.000,00;0,00;14.000,00;3.437,85;10.562,15;3.437,85;10.562,15;3.437,85;10.562,15;3.437,85;10.562,15;0,00;0,00;-3.437,85;14.000,00;3.437,85
02.01.722.9000;Πληρωμές για επενδύσεις;191.965,75;133.320,70;325.286,45;28.400,25;296.886,20;27.665,42;297.621,03;27.665,42;297.621,03;27.665,42;297.621,03;0,00;0,00;-27.665,42;325.286,45;28.400,25
02.01.722.9100;Επενδύσεις εκτελούμενες μέσω του Τακτικού Κρατικού Προϋπολογισμού;7.000,00;0,00;7.000,00;3.249,00;3.751,00;3.249,00;3.751,00;3.249,00;3.751,00;3.249,00;3.751,00;0,00;0,00;-3.249,00;7.000,00;3.249,00
02.01.722.9170;Επιχορηγήσεις για εκτέλεση και συντήρηση έργων;7.000,00;0,00;7.000,00;3.249,00;3.751,00;3.249,00;3.751,00;3.249,00;3.751,00;3.249,00;3.751,00;0,00;0,00;-3.249,00;7.000,00;3.249,00
02.01.722.9179;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;7.000,00;0,00;7.000,00;3.249,00;3.751,00;3.249,00;3.751,00;3.249,00;3.751,00;3.249,00;3.751,00;0,00;0,00;-3.249,00;7.000,00;3.249,00
02.01.722.9700;Επενδύσεις εκτελούμενες απο τα έσοδα των Ν.Π.Δ.Δ.;184.965,75;133.320,70;318.286,45;25.151,25;293.135,20;24.416,42;293.870,03;24.416,42;293.870,03;24.416,42;293.870,03;0,00;0,00;-24.416,42;318.286,45;25.151,25
02.01.722.9780;Συντήρηση έργων;184.965,75;133.320,70;318.286,45;25.151,25;293.135,20;24.416,42;293.870,03;24.416,42;293.870,03;24.416,42;293.870,03;0,00;0,00;-24.416,42;318.286,45;25.151,25
02.01.722.9781;Συντήρηση συγκοινωνιακών έργων;184.965,75;133.320,70;318.286,45;25.151,25;293.135,20;24.416,42;293.870,03;24.416,42;293.870,03;24.416,42;293.870,03;0,00;0,00;-24.416,42;318.286,45;25.151,25
02.01.723;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΑΝΑΠΤΥΞΙΑΚΟΣ ΠΡΟΫΠΟΛΟΓΙΣΜΟΣ;2.653.722,19;-3.149,03;2.650.573,16;595.673,68;2.054.899,48;594.273,68;2.056.299,48;418.473,68;2.232.099,48;418.473,68;2.232.099,48;0,00;0,00;-594.273,68;2.650.573,16;595.673,68
02.01.723.0000;Έξοδα μετακίνησης λοιπών προσώπων στο εσωτερικό;55.100,00;-6.279,58;48.820,42;3.797,31;45.023,11;3.797,31;45.023,11;3.797,31;45.023,11;3.797,31;45.023,11;0,00;0,00;-3.797,31;48.820,42;3.797,31
02.01.723.0700;Έξοδα μετακίνησης λοιπών προσώπων στο εσωτερικό;55.100,00;-6.279,58;48.820,42;3.797,31;45.023,11;3.797,31;45.023,11;3.797,31;45.023,11;3.797,31;45.023,11;0,00;0,00;-3.797,31;48.820,42;3.797,31
02.01.723.0710;Πληρωμές για μετακινήσεις;55.100,00;-6.279,58;48.820,42;3.797,31;45.023,11;3.797,31;45.023,11;3.797,31;45.023,11;3.797,31;45.023,11;0,00;0,00;-3.797,31;48.820,42;3.797,31
02.01.723.0711;Έξοδα μετακίνησης στο εσωτερικό μόνιμου προσωπικού (τακτικοί - Ι.Δ.Α.Χ.);55.100,00;-6.279,58;48.820,42;3.797,31;45.023,11;3.797,31;45.023,11;3.797,31;45.023,11;3.797,31;45.023,11;0,00;0,00;-3.797,31;48.820,42;3.797,31
02.01.723.9000;Πληρωμές για επενδύσεις;2.598.622,19;3.130,55;2.601.752,74;591.876,37;2.009.876,37;590.476,37;2.011.276,37;414.676,37;2.187.076,37;414.676,37;2.187.076,37;0,00;0,00;-590.476,37;2.601.752,74;591.876,37
02.01.723.9700;Επενδύσεις εκτελούμενες απο τα έσοδα των Ν.Π.Δ.Δ.;267.600,00;-195.758,76;71.841,24;2.397,72;69.443,52;2.397,72;69.443,52;2.397,72;69.443,52;2.397,72;69.443,52;0,00;0,00;-2.397,72;71.841,24;2.397,72
02.01.723.9770;Εκτέλεση έργων;100.000,00;-100.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.723.9771;Εκτέλεση συγκοινωνιακών έργων;100.000,00;-100.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.723.9780;Συντήρηση έργων;167.600,00;-95.758,76;71.841,24;2.397,72;69.443,52;2.397,72;69.443,52;2.397,72;69.443,52;2.397,72;69.443,52;0,00;0,00;-2.397,72;71.841,24;2.397,72
02.01.723.9781;Συντήρηση συγκοινωνιακών έργων;167.600,00;-95.758,76;71.841,24;2.397,72;69.443,52;2.397,72;69.443,52;2.397,72;69.443,52;2.397,72;69.443,52;0,00;0,00;-2.397,72;71.841,24;2.397,72
02.01.723.9800;Επενδύσεις εκτελούμενες απο τα έσοδα των Ν.Π.Δ.Δ.;2.331.022,19;198.889,31;2.529.911,50;589.478,65;1.940.432,85;588.078,65;1.941.832,85;412.278,65;2.117.632,85;412.278,65;2.117.632,85;0,00;0,00;-588.078,65;2.529.911,50;589.478,65
02.01.723.9820;Δαπάνες διοίκησης και λειτουργίας;60.000,00;-18.000,00;42.000,00;0,00;42.000,00;0,00;42.000,00;0,00;42.000,00;0,00;42.000,00;0,00;0,00;0,00;42.000,00;0,00
02.01.723.9825;Προμήθειες για τη λειτουργία των Διοικητικών Υπηρεσιών;30.000,00;11.000,00;41.000,00;0,00;41.000,00;0,00;41.000,00;0,00;41.000,00;0,00;41.000,00;0,00;0,00;0,00;41.000,00;0,00
02.01.723.9829;Λοιπές δαπάνες διοίκησης και λειτουργίας;30.000,00;-29.000,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.01.723.9890;Λοιποί σκοποί;2.271.022,19;216.889,31;2.487.911,50;589.478,65;1.898.432,85;588.078,65;1.899.832,85;412.278,65;2.075.632,85;412.278,65;2.075.632,85;0,00;0,00;-588.078,65;2.487.911,50;589.478,65
02.01.723.9899;Λοιπές δαπάνες;2.271.022,19;216.889,31;2.487.911,50;589.478,65;1.898.432,85;588.078,65;1.899.832,85;412.278,65;2.075.632,85;412.278,65;2.075.632,85;0,00;0,00;-588.078,65;2.487.911,50;589.478,65
02.01.723.9899.α;Καταπολέμηση κουνουπιών;0,00;26.500,00;26.500,00;16.700,49;9.799,51;16.700,49;9.799,51;16.700,49;9.799,51;16.700,49;9.799,51;0,00;0,00;-16.700,49;26.500,00;16.700,49
