Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.01.724.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (002495-68).;0,00;40.697,62;40.697,62;64.319,79;-23.622,17;64.319,79;0,00;64.319,79;-23.622,17;64.319,79;-23.622,17;0,00;0,00;-64.319,79;40.697,62
06.01.724.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (002503-38).;0,00;1.775,13;1.775,13;3.337,72;-1.562,59;3.337,72;0,00;3.337,72;-1.562,59;3.337,72;-1.562,59;0,00;0,00;-3.337,72;1.775,13
06.01.724.5000;Λοιπά Εσοδα;0,00;28.436,37;28.436,37;28.436,37;0,00;28.436,37;0,00;28.436,37;0,00;28.436,37;0,00;0,00;0,00;-28.436,37;28.436,37
06.01.724.5500;Επιστροφές Χρημάτων;0,00;28.436,37;28.436,37;28.436,37;0,00;28.436,37;0,00;28.436,37;0,00;28.436,37;0,00;0,00;0,00;-28.436,37;28.436,37
06.01.724.5520;Επιστροφές ποσών που καταβλήθηκαν  χωρίς να οφείλονται;0,00;28.436,37;28.436,37;28.436,37;0,00;28.436,37;0,00;28.436,37;0,00;28.436,37;0,00;0,00;0,00;-28.436,37;28.436,37
06.01.724.5529;Λοιπές επιστροφές ποσών που καταβάλλονται χωρίς να οφείλονται;0,00;28.436,37;28.436,37;28.436,37;0,00;28.436,37;0,00;28.436,37;0,00;28.436,37;0,00;0,00;0,00;-28.436,37;28.436,37
06.01.724.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;3.100.000,00;-876.184,77;2.223.815,23;0,00;2.223.815,23;0,00;0,00;0,00;2.223.815,23;0,00;2.223.815,23;0,00;0,00;0,00;2.223.815,23
06.01.724.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);3.100.000,00;-876.184,77;2.223.815,23;0,00;2.223.815,23;0,00;0,00;0,00;2.223.815,23;0,00;2.223.815,23;0,00;0,00;0,00;2.223.815,23
06.01.724.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2495-68);3.000.000,00;-914.641,64;2.085.358,36;0,00;2.085.358,36;0,00;0,00;0,00;2.085.358,36;0,00;2.085.358,36;0,00;0,00;0,00;2.085.358,36
06.01.724.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2503-38);100.000,00;38.456,87;138.456,87;0,00;138.456,87;0,00;0,00;0,00;138.456,87;0,00;138.456,87;0,00;0,00;0,00;138.456,87
06.02;ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ;10.170.210,71;5.027.238,62;15.197.449,33;8.870.607,03;6.326.842,30;8.870.607,03;0,00;8.870.607,03;6.326.842,30;8.870.607,03;6.326.842,30;0,00;0,00;-8.870.607,03;15.197.449,33
06.02.071;ΥΠΗΡΕΣΙΕΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ - ΣΧΕΔΙΑΣΜΟΥ (Π.Δ.Ε.);157.868,08;-39.336,89;118.531,19;43.823,94;74.707,25;43.823,94;0,00;43.823,94;74.707,25;43.823,94;74.707,25;0,00;0,00;-43.823,94;118.531,19
06.02.071.9000;Έσοδα απο επιχορηγήσεις κλπ για επενδύσεις;0,00;43.823,94;43.823,94;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;0,00;0,00;-43.823,94;43.823,94
06.02.071.9400;Επιχορηγήσεις απο τον Π/Υ Δημοσίων Επενδύσεων;0,00;43.823,94;43.823,94;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;0,00;0,00;-43.823,94;43.823,94
06.02.071.9470;Επιχορηγήσεις Υπουργείου Εσωτερικών Δημ. Διοίκηησης  και Αποκέντρωσης;0,00;43.823,94;43.823,94;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;0,00;0,00;-43.823,94;43.823,94
06.02.071.9479;Επιχορηγήσεις άλλων Υπουργείων;0,00;43.823,94;43.823,94;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;0,00;0,00;-43.823,94;43.823,94
06.02.071.9479.στ;Επιχορηγήσεις  - Υπουργείου Εργασίας;0,00;43.823,94;43.823,94;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;43.823,94;0,00;0,00;0,00;-43.823,94;43.823,94
06.02.071.Τ100;Ταμειακό Υπόλοιπο;157.868,08;-83.160,83;74.707,25;0,00;74.707,25;0,00;0,00;0,00;74.707,25;0,00;74.707,25;0,00;0,00;0,00;74.707,25
06.02.071.Τ110;Ταμειακό Υπόλοιπο Τράπεζα Ελλάδος;37.345,96;-37.345,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.02.071.Τ111;Ταμειακό Υπόλοιπο Τράπεζα Ελλάδος;37.345,96;-37.345,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.02.071.Τ120;Ταμειακό Υπόλοιπο από τέλη μεταβίβασης;120.522,12;-45.814,87;74.707,25;0,00;74.707,25;0,00;0,00;0,00;74.707,25;0,00;74.707,25;0,00;0,00;0,00;74.707,25
06.02.071.Τ121;Ταμειακό Υπόλοιπο από τέλη μεταβίβασης;6.836,15;0,00;6.836,15;0,00;6.836,15;0,00;0,00;0,00;6.836,15;0,00;6.836,15;0,00;0,00;0,00;6.836,15
06.02.071.Τ122;Ταμειακά Υπόλοιπα από επιχορηγήσεις Κρατικού προϋπολογισμού;49.640,83;-45.814,87;3.825,96;0,00;3.825,96;0,00;0,00;0,00;3.825,96;0,00;3.825,96;0,00;0,00;0,00;3.825,96
06.02.071.Τ123;Ταμειαό Υπόλοιπο Ο.Σ.Κ.;61.950,73;0,00;61.950,73;0,00;61.950,73;0,00;0,00;0,00;61.950,73;0,00;61.950,73;0,00;0,00;0,00;61.950,73
06.02.071.Τ124;Ταμειαό Υπόλοιπο ΤΕΟ;2.094,41;0,00;2.094,41;0,00;2.094,41;0,00;0,00;0,00;2.094,41;0,00;2.094,41;0,00;0,00;0,00;2.094,41
06.02.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;1.677.666,04;264.205,15;1.941.871,19;1.225.822,36;716.048,83;1.225.822,36;0,00;1.225.822,36;716.048,83;1.225.822,36;716.048,83;0,00;0,00;-1.225.822,36;1.941.871,19
06.02.151.0000;Επιχορηγήσεις;300.000,00;91.000,00;391.000,00;247.699,79;143.300,21;247.699,79;0,00;247.699,79;143.300,21;247.699,79;143.300,21;0,00;0,00;-247.699,79;391.000,00
06.02.151.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;300.000,00;91.000,00;391.000,00;247.699,79;143.300,21;247.699,79;0,00;247.699,79;143.300,21;247.699,79;143.300,21;0,00;0,00;-247.699,79;391.000,00
06.02.151.0150;Επιχορήγηση για δαπάνες υγειονομικής περίθαλψης και εξόδων κηδείας ασφαλισμένων του Δημοσίου;300.000,00;91.000,00;391.000,00;247.699,79;143.300,21;247.699,79;0,00;247.699,79;143.300,21;247.699,79;143.300,21;0,00;0,00;-247.699,79;391.000,00
06.02.151.0158;Επιχορήγηση (002165-28).;300.000,00;91.000,00;391.000,00;247.699,79;143.300,21;247.699,79;0,00;247.699,79;143.300,21;247.699,79;143.300,21;0,00;0,00;-247.699,79;391.000,00
06.02.151.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;933.756,08;0,00;933.756,08;970.369,00;-36.612,92;970.369,00;0,00;970.369,00;-36.612,92;970.369,00;-36.612,92;0,00;0,00;-970.369,00;933.756,08
06.02.151.1200;Έσοδα από τέλη και δικαιώματα;933.756,08;0,00;933.756,08;970.369,00;-36.612,92;970.369,00;0,00;970.369,00;-36.612,92;970.369,00;-36.612,92;0,00;0,00;-970.369,00;933.756,08
06.02.151.1250;Έσοδα από ΚΑΠ;933.756,08;0,00;933.756,08;970.369,00;-36.612,92;970.369,00;0,00;970.369,00;-36.612,92;970.369,00;-36.612,92;0,00;0,00;-970.369,00;933.756,08
06.02.151.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;933.756,08;0,00;933.756,08;970.369,00;-36.612,92;970.369,00;0,00;970.369,00;-36.612,92;970.369,00;-36.612,92;0,00;0,00;-970.369,00;933.756,08
06.02.151.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;2.197,51;2.197,51;5.156,12;-2.958,61;5.156,12;0,00;5.156,12;-2.958,61;5.156,12;-2.958,61;0,00;0,00;-5.156,12;2.197,51
06.02.151.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;2.197,51;2.197,51;5.156,12;-2.958,61;5.156,12;0,00;5.156,12;-2.958,61;5.156,12;-2.958,61;0,00;0,00;-5.156,12;2.197,51
06.02.151.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;2.197,51;2.197,51;5.156,12;-2.958,61;5.156,12;0,00;5.156,12;-2.958,61;5.156,12;-2.958,61;0,00;0,00;-5.156,12;2.197,51
06.02.151.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;2.197,51;2.197,51;5.156,12;-2.958,61;5.156,12;0,00;5.156,12;-2.958,61;5.156,12;-2.958,61;0,00;0,00;-5.156,12;2.197,51
06.02.151.5000;Λοιπά Εσοδα;1.716,00;0,00;1.716,00;2.597,45;-881,45;2.597,45;0,00;2.597,45;-881,45;2.597,45;-881,45;0,00;0,00;-2.597,45;1.716,00
06.02.151.5500;Επιστροφές Χρημάτων;1.716,00;0,00;1.716,00;2.597,45;-881,45;2.597,45;0,00;2.597,45;-881,45;2.597,45;-881,45;0,00;0,00;-2.597,45;1.716,00
06.02.151.5520;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;1.716,00;0,00;1.716,00;2.597,45;-881,45;2.597,45;0,00;2.597,45;-881,45;2.597,45;-881,45;0,00;0,00;-2.597,45;1.716,00
06.02.151.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;1.716,00;0,00;1.716,00;2.597,45;-881,45;2.597,45;0,00;2.597,45;-881,45;2.597,45;-881,45;0,00;0,00;-2.597,45;1.716,00
06.02.151.Τ100;Ταμειακό Υπόλοιπο;442.193,96;171.007,64;613.201,60;0,00;613.201,60;0,00;0,00;0,00;613.201,60;0,00;613.201,60;0,00;0,00;0,00;613.201,60
06.02.151.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);442.193,96;171.007,64;613.201,60;0,00;613.201,60;0,00;0,00;0,00;613.201,60;0,00;613.201,60;0,00;0,00;0,00;613.201,60
06.02.151.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών;442.193,96;0,00;442.193,96;0,00;442.193,96;0,00;0,00;0,00;442.193,96;0,00;442.193,96;0,00;0,00;0,00;442.193,96
06.02.151.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών από επιχορηγήσεις σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;0,00;171.007,64;171.007,64;0,00;171.007,64;0,00;0,00;0,00;171.007,64;0,00;171.007,64;0,00;0,00;0,00;171.007,64
06.02.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;1.458.000,00;991.352,28;2.449.352,28;1.421.718,30;1.027.633,98;1.421.718,30;0,00;1.421.718,30;1.027.633,98;1.421.718,30;1.027.633,98;0,00;0,00;-1.421.718,30;2.449.352,28
06.02.191.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;758.000,00;1.252.387,66;2.010.387,66;1.415.218,30;595.169,36;1.415.218,30;0,00;1.415.218,30;595.169,36;1.415.218,30;595.169,36;0,00;0,00;-1.415.218,30;2.010.387,66
06.02.191.1200;Έσοδα από τέλη και δικαιώματα;758.000,00;1.252.387,66;2.010.387,66;1.415.218,30;595.169,36;1.415.218,30;0,00;1.415.218,30;595.169,36;1.415.218,30;595.169,36;0,00;0,00;-1.415.218,30;2.010.387,66
06.02.191.1250;Έσοδα Περιφερειών από ΚΑΠ;758.000,00;1.252.387,66;2.010.387,66;1.415.218,30;595.169,36;1.415.218,30;0,00;1.415.218,30;595.169,36;1.415.218,30;595.169,36;0,00;0,00;-1.415.218,30;2.010.387,66
06.02.191.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;758.000,00;1.252.387,66;2.010.387,66;1.415.218,30;595.169,36;1.415.218,30;0,00;1.415.218,30;595.169,36;1.415.218,30;595.169,36;0,00;0,00;-1.415.218,30;2.010.387,66
06.02.191.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;3.000,00;3.000,00;6.500,00;-3.500,00;6.500,00;0,00;6.500,00;-3.500,00;6.500,00;-3.500,00;0,00;0,00;-6.500,00;3.000,00
06.02.191.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;3.000,00;3.000,00;6.500,00;-3.500,00;6.500,00;0,00;6.500,00;-3.500,00;6.500,00;-3.500,00;0,00;0,00;-6.500,00;3.000,00
06.02.191.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;3.000,00;3.000,00;6.500,00;-3.500,00;6.500,00;0,00;6.500,00;-3.500,00;6.500,00;-3.500,00;0,00;0,00;-6.500,00;3.000,00
06.02.191.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;3.000,00;3.000,00;6.500,00;-3.500,00;6.500,00;0,00;6.500,00;-3.500,00;6.500,00;-3.500,00;0,00;0,00;-6.500,00;3.000,00
06.02.191.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;700.000,00;-264.035,38;435.964,62;0,00;435.964,62;0,00;0,00;0,00;435.964,62;0,00;435.964,62;0,00;0,00;0,00;435.964,62
06.02.191.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);700.000,00;-264.035,38;435.964,62;0,00;435.964,62;0,00;0,00;0,00;435.964,62;0,00;435.964,62;0,00;0,00;0,00;435.964,62
06.02.191.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών Μεταφοράς Μαθητών;700.000,00;-264.035,38;435.964,62;0,00;435.964,62;0,00;0,00;0,00;435.964,62;0,00;435.964,62;0,00;0,00;0,00;435.964,62
06.02.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;2.780.000,00;2.149.799,14;4.929.799,14;4.326.624,92;603.174,22;4.326.624,92;0,00;4.326.624,92;603.174,22;4.326.624,92;603.174,22;0,00;0,00;-4.326.624,92;4.929.799,14
06.02.192.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;1.600.000,00;3.173.346,28;4.773.346,28;4.319.181,44;454.164,84;4.319.181,44;0,00;4.319.181,44;454.164,84;4.319.181,44;454.164,84;0,00;0,00;-4.319.181,44;4.773.346,28
06.02.192.1200;Έσοδα από τέλη και δικαιώματα;1.600.000,00;3.173.346,28;4.773.346,28;4.319.181,44;454.164,84;4.319.181,44;0,00;4.319.181,44;454.164,84;4.319.181,44;454.164,84;0,00;0,00;-4.319.181,44;4.773.346,28
06.02.192.1250;Έσοδα Περιφερειών από ΚΑΠ;1.600.000,00;3.173.346,28;4.773.346,28;4.319.181,44;454.164,84;4.319.181,44;0,00;4.319.181,44;454.164,84;4.319.181,44;454.164,84;0,00;0,00;-4.319.181,44;4.773.346,28
06.02.192.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;1.600.000,00;3.173.346,28;4.773.346,28;4.319.181,44;454.164,84;4.319.181,44;0,00;4.319.181,44;454.164,84;4.319.181,44;454.164,84;0,00;0,00;-4.319.181,44;4.773.346,28
06.02.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;3.307,87;3.307,87;7.443,48;-4.135,61;7.443,48;0,00;7.443,48;-4.135,61;7.443,48;-4.135,61;0,00;0,00;-7.443,48;3.307,87
06.02.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;3.307,87;3.307,87;7.443,48;-4.135,61;7.443,48;0,00;7.443,48;-4.135,61;7.443,48;-4.135,61;0,00;0,00;-7.443,48;3.307,87
06.02.192.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;3.307,87;3.307,87;7.443,48;-4.135,61;7.443,48;0,00;7.443,48;-4.135,61;7.443,48;-4.135,61;0,00;0,00;-7.443,48;3.307,87
06.02.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;3.307,87;3.307,87;7.443,48;-4.135,61;7.443,48;0,00;7.443,48;-4.135,61;7.443,48;-4.135,61;0,00;0,00;-7.443,48;3.307,87
06.02.192.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;1.180.000,00;-1.026.855,01;153.144,99;0,00;153.144,99;0,00;0,00;0,00;153.144,99;0,00;153.144,99;0,00;0,00;0,00;153.144,99
06.02.192.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);1.180.000,00;-1.026.855,01;153.144,99;0,00;153.144,99;0,00;0,00;0,00;153.144,99;0,00;153.144,99;0,00;0,00;0,00;153.144,99
06.02.192.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών Μεταφορά μαθητών (2458-33);1.180.000,00;-1.026.855,01;153.144,99;0,00;153.144,99;0,00;0,00;0,00;153.144,99;0,00;153.144,99;0,00;0,00;0,00;153.144,99
06.02.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;170.915,55;82.954,96;253.870,51;65.410,34;188.460,17;65.410,34;0,00;65.410,34;188.460,17;65.410,34;188.460,17;0,00;0,00;-65.410,34;253.870,51
06.02.291.0000;Επιχορηγήσεις;64.500,00;94.381,89;158.881,89;64.272,69;94.609,20;64.272,69;0,00;64.272,69;94.609,20;64.272,69;94.609,20;0,00;0,00;-64.272,69;158.881,89
06.02.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;12.000,00;2.300,00;14.300,00;15.600,00;-1.300,00;15.600,00;0,00;15.600,00;-1.300,00;15.600,00;-1.300,00;0,00;0,00;-15.600,00;14.300,00
06.02.291.0150;Επιχορήγηση  για λοιπές δαπάνες;12.000,00;2.300,00;14.300,00;15.600,00;-1.300,00;15.600,00;0,00;15.600,00;-1.300,00;15.600,00;-1.300,00;0,00;0,00;-15.600,00;14.300,00
06.02.291.0159;Επιχορήγηση  για λοιπές δαπάνες;12.000,00;2.300,00;14.300,00;15.600,00;-1.300,00;15.600,00;0,00;15.600,00;-1.300,00;15.600,00;-1.300,00;0,00;0,00;-15.600,00;14.300,00
06.02.291.0159.α;Επιχορήγηση για λοιπές δαπάνες (Αγροτική Ανάπτυξη);12.000,00;2.300,00;14.300,00;15.600,00;-1.300,00;15.600,00;0,00;15.600,00;-1.300,00;15.600,00;-1.300,00;0,00;0,00;-15.600,00;14.300,00
06.02.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;52.500,00;92.081,89;144.581,89;48.672,69;95.909,20;48.672,69;0,00;48.672,69;95.909,20;48.672,69;95.909,20;0,00;0,00;-48.672,69;144.581,89
06.02.291.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;52.500,00;92.081,89;144.581,89;48.672,69;95.909,20;48.672,69;0,00;48.672,69;95.909,20;48.672,69;95.909,20;0,00;0,00;-48.672,69;144.581,89
06.02.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;52.500,00;92.081,89;144.581,89;48.672,69;95.909,20;48.672,69;0,00;48.672,69;95.909,20;48.672,69;95.909,20;0,00;0,00;-48.672,69;144.581,89
06.02.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;400,00;400,00;1.137,65;-737,65;1.137,65;0,00;1.137,65;-737,65;1.137,65;-737,65;0,00;0,00;-1.137,65;400,00
06.02.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;400,00;400,00;1.137,65;-737,65;1.137,65;0,00;1.137,65;-737,65;1.137,65;-737,65;0,00;0,00;-1.137,65;400,00
06.02.291.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;400,00;400,00;1.137,65;-737,65;1.137,65;0,00;1.137,65;-737,65;1.137,65;-737,65;0,00;0,00;-1.137,65;400,00
06.02.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;400,00;400,00;1.137,65;-737,65;1.137,65;0,00;1.137,65;-737,65;1.137,65;-737,65;0,00;0,00;-1.137,65;400,00
06.02.291.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;106.415,55;-11.826,93;94.588,62;0,00;94.588,62;0,00;0,00;0,00;94.588,62;0,00;94.588,62;0,00;0,00;0,00;94.588,62
06.02.291.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);106.415,55;-11.826,93;94.588,62;0,00;94.588,62;0,00;0,00;0,00;94.588,62;0,00;94.588,62;0,00;0,00;0,00;94.588,62
06.02.291.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών;106.415,55;-11.826,93;94.588,62;0,00;94.588,62;0,00;0,00;0,00;94.588,62;0,00;94.588,62;0,00;0,00;0,00;94.588,62
06.02.292;ΥΠΗΡΕΣΙΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;175.472,32;14.065,98;189.538,30;48.836,87;140.701,43;48.836,87;0,00;48.836,87;140.701,43;48.836,87;140.701,43;0,00;0,00;-48.836,87;189.538,30
06.02.292.0000;Επιχορηγήσεις;105.472,32;-44.167,32;61.305,00;46.311,00;14.994,00;46.311,00;0,00;46.311,00;14.994,00;46.311,00;14.994,00;0,00;0,00;-46.311,00;61.305,00
06.02.292.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;105.472,32;-66.655,32;38.817,00;38.817,00;0,00;38.817,00;0,00;38.817,00;0,00;38.817,00;0,00;0,00;0,00;-38.817,00;38.817,00
06.02.292.0150;Επιχορήγηση  για λοιπές δαπάνες;105.472,32;-66.655,32;38.817,00;38.817,00;0,00;38.817,00;0,00;38.817,00;0,00;38.817,00;0,00;0,00;0,00;-38.817,00;38.817,00
06.02.292.0159;Επιχορήγηση  για λοιπές δαπάνες;105.472,32;-66.655,32;38.817,00;38.817,00;0,00;38.817,00;0,00;38.817,00;0,00;38.817,00;0,00;0,00;0,00;-38.817,00;38.817,00
06.02.292.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ, Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;0,00;22.488,00;22.488,00;7.494,00;14.994,00;7.494,00;0,00;7.494,00;14.994,00;7.494,00;14.994,00;0,00;0,00;-7.494,00;22.488,00
06.02.292.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;22.488,00;22.488,00;7.494,00;14.994,00;7.494,00;0,00;7.494,00;14.994,00;7.494,00;14.994,00;0,00;0,00;-7.494,00;22.488,00
06.02.292.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;22.488,00;22.488,00;7.494,00;14.994,00;7.494,00;0,00;7.494,00;14.994,00;7.494,00;14.994,00;0,00;0,00;-7.494,00;22.488,00
