Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.01.724.9771.2.01;ΕΡΓΑΣΙΕΣ ΚΑΤΑΣΚΕΥΗΣ - ΑΠΟΚΑΤΑΣΤΑΣΗΣ ΠΡΟΣΤΑΤΕΥΤΙΚΩΝ ΣΤΗΘΑΙΩΝ ΣΕ ΤΜΗΜΑΤΑ ΤΟΥ ΕΠΑΡΧΙΑΚΟΥ ΚΑΙ ΕΘΝΙΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΝΟΜΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ;40.000,00;-40.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9771.2.02;ΕΡΓΑΣΙΕΣ ΚΑΤΑΣΚΕΥΗΣ - ΑΠΟΚΑΤΑΣΤΑΣΗΣ ΠΡΟΣΤΑΤΕΥΤΙΚΩΝ ΣΤΗΘΑΙΩΝ ΣΕ ΤΜΗΜΑΤΑ ΤΟΥ ΕΠΑΡΧΙΑΚΟΥ ΚΑΙ ΕΘΝΙΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΝΟΜΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ;15.000,00;10.000,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.01.724.9771.3;ΚΑΤΑΣΚΕΥΗ ΓΕΦΥΡΑΣ ΑΞΙΟΥ ΣΤΗΝ ΟΔΟ ΑΝΑΤΟΛΙΚΟΥ ΒΡΑΧΙΑΣ;90.000,00;586.000,00;676.000,00;479.000,00;197.000,00;479.000,00;197.000,00;479.000,00;197.000,00;479.000,00;197.000,00;0,00;0,00;-479.000,00;676.000,00;479.000,00
02.01.724.9771.3.01;ΚΑΤΑΣΚΕΥΗ ΓΕΦΥΡΑΣ ΑΞΙΟΥ ΣΤΗΝ ΟΔΟ ΑΝΑΤΟΛΙΚΟΥ ΒΡΑΧΙΑΣ;0,00;476.000,00;476.000,00;279.000,00;197.000,00;279.000,00;197.000,00;279.000,00;197.000,00;279.000,00;197.000,00;0,00;0,00;-279.000,00;476.000,00;279.000,00
02.01.724.9771.3.02;ΚΑΤΑΣΚΕΥΗ ΓΕΦΥΡΑΣ ΑΞΙΟΥ ΣΤΗΝ ΟΔΟ ΑΝΑΤΟΛΙΚΟΥ ΒΡΑΧΙΑΣ;90.000,00;110.000,00;200.000,00;200.000,00;0,00;200.000,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;-200.000,00;200.000,00;200.000,00
02.01.724.9771.4;Ασφαλτόστρωση οδού Πετροκέρασα - Δουμπιά;45.000,00;116.711,34;161.711,34;158.320,00;3.391,34;158.320,00;3.391,34;158.320,00;3.391,34;216.420,00;-54.708,66;-58.100,00;0,00;-158.320,00;161.711,34;158.320,00
02.01.724.9771.4.02;Ασφαλτόστρωση οδού Πετροκέρασα - Δουμπιά;45.000,00;116.711,34;161.711,34;158.320,00;3.391,34;158.320,00;3.391,34;158.320,00;3.391,34;216.420,00;-54.708,66;-58.100,00;0,00;-158.320,00;161.711,34;158.320,00
02.01.724.9771.5;Ασφαλτόστρωση τμήματος οδού Περιστερώνας - οικισμού Πλατείας;3.000,00;-3.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9771.5.02;Ασφαλτόστρωση τμήματος οδού Περιστερώνας - οικισμού Πλατείας;3.000,00;-3.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9771.6;Κατασκευή - ηλεκτροφωτισμός και σηματοδότηση ισόπεδου κόμβου Αγίου Λουκά στην ε.ο. Θεσ/νίκης - Πανοράματος;50.000,00;70.400,00;120.400,00;100.574,40;19.825,60;100.574,40;19.825,60;100.574,40;19.825,60;100.574,40;19.825,60;0,00;0,00;-100.574,40;120.400,00;100.574,40
02.01.724.9771.6.01;Κατασκευή - ηλεκτροφωτισμός και σηματοδότηση ισόπεδου κόμβου Αγίου Λουκά στην ε.ο. Θεσ/νίκης - Πανοράματος;0,00;13.000,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00;0,00
02.01.724.9771.6.02;Κατασκευή - ηλεκτροφωτισμός και σηματοδότηση ισόπεδου κόμβου Αγίου Λουκά στην ε.ο. Θεσ/νίκης - Πανοράματος;50.000,00;57.400,00;107.400,00;100.574,40;6.825,60;100.574,40;6.825,60;100.574,40;6.825,60;100.574,40;6.825,60;0,00;0,00;-100.574,40;107.400,00;100.574,40
02.01.724.9771.7;Αποπεράτωση ασφαλτόστρωσης οδού  Δουμπιά- Πετροκέρασα;0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.724.9771.7.01;Αποπεράτωση ασφαλτόστρωσης οδού  Δουμπιά- Πετροκέρασα;0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.724.9772;Εκτέλεση λιμενικών έργων;0,00;6.000,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;6.000,00;0,00
02.01.724.9772.01;Εκτέλεση λιμενικών έργων;0,00;6.000,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;6.000,00;0,00
02.01.724.9776;Εκτέλεση εγγειοβελτιωτικών έργων.;20.000,00;60.000,00;80.000,00;60.981,15;19.018,85;60.981,15;19.018,85;60.981,15;19.018,85;60.981,15;19.018,85;0,00;0,00;-60.981,15;80.000,00;60.981,15
02.01.724.9776.01;Εκτέλεση εγγειοβελτιωτικών έργων.;0,00;32.120,31;32.120,31;13.101,46;19.018,85;13.101,46;19.018,85;13.101,46;19.018,85;13.101,46;19.018,85;0,00;0,00;-13.101,46;32.120,31;13.101,46
02.01.724.9776.02;Εκτέλεση εγγειοβελτιωτικών έργων.;20.000,00;27.879,69;47.879,69;47.879,69;0,00;47.879,69;0,00;47.879,69;0,00;47.879,69;0,00;0,00;0,00;-47.879,69;47.879,69;47.879,69
02.01.724.9780;Συντήρηση έργων;1.955.510,59;-554.651,43;1.400.859,16;947.960,52;452.898,64;1.015.960,52;384.898,64;736.692,11;664.167,05;736.692,11;664.167,05;0,00;0,00;-1.015.960,52;1.400.859,16;947.960,52
02.01.724.9781;Συντήρηση συγκοινωνιακών έργων;1.950.510,59;-549.651,43;1.400.859,16;947.960,52;452.898,64;1.015.960,52;384.898,64;736.692,11;664.167,05;736.692,11;664.167,05;0,00;0,00;-1.015.960,52;1.400.859,16;947.960,52
02.01.724.9781.1;ΣΥΝΤΗΡΗΣΗ ΤΗΣ 25ης ΕΠΑΡΧΙΑΚΗΣ ΟΔΟΥ ΝΟΜΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ;295.510,59;-34.060,53;261.450,06;126.750,00;134.700,06;126.750,00;134.700,06;0,00;261.450,06;0,00;261.450,06;0,00;0,00;-126.750,00;261.450,06;126.750,00
02.01.724.9781.1.01;ΣΥΝΤΗΡΗΣΗ ΤΗΣ 25ης ΕΠΑΡΧΙΑΚΗΣ ΟΔΟΥ ΝΟΜΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ;210.510,59;-195.796,59;14.714,00;0,00;14.714,00;0,00;14.714,00;0,00;14.714,00;0,00;14.714,00;0,00;0,00;0,00;14.714,00;0,00
02.01.724.9781.1.02;ΣΥΝΤΗΡΗΣΗ ΤΗΣ 25ης ΕΠΑΡΧΙΑΚΗΣ ΟΔΟΥ ΝΟΜΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ;85.000,00;161.736,06;246.736,06;126.750,00;119.986,06;126.750,00;119.986,06;0,00;246.736,06;0,00;246.736,06;0,00;0,00;-126.750,00;246.736,06;126.750,00
02.01.724.9781.10;ΣΥΝΤΗΡΗΣΗ,ΑΠΟΚΑΤΑΣΤΑΣΗ ΖΗΜΙΩΝ, ΒΕΛΤΙΩΣΗ, ΕΠΕΚΤΑΣΗ ΤΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ ΦΩΤΕΙΝΗΣ ΣΗΜΑΤΟΔΟΤΗΣΗΣ ΤΩΝ ΕΠΑΡΧΙΑΚΩΝ ΟΔΩΝ ΝΟΜΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ [2012-2013];145.000,00;-25.000,00;120.000,00;113.951,20;6.048,80;131.951,20;-11.951,20;113.951,20;6.048,80;113.951,20;6.048,80;0,00;0,00;-131.951,20;120.000,00;113.951,20
02.01.724.9781.10.01;ΣΥΝΤΗΡΗΣΗ,ΑΠΟΚΑΤΑΣΤΑΣΗ ΖΗΜΙΩΝ, ΒΕΛΤΙΩΣΗ, ΕΠΕΚΤΑΣΗ ΤΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ ΦΩΤΕΙΝΗΣ ΣΗΜΑΤΟΔΟΤΗΣΗΣ ΤΩΝ ΕΠΑΡΧΙΑΚΩΝ ΟΔΩΝ ΝΟΜΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ [2012-2013];100.000,00;-100.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.10.02;ΣΥΝΤΗΡΗΣΗ,ΑΠΟΚΑΤΑΣΤΑΣΗ ΖΗΜΙΩΝ, ΒΕΛΤΙΩΣΗ, ΕΠΕΚΤΑΣΗ ΤΩΝ ΕΓΚΑΤΑΣΤΑΣΕΩΝ ΦΩΤΕΙΝΗΣ ΣΗΜΑΤΟΔΟΤΗΣΗΣ ΤΩΝ ΕΠΑΡΧΙΑΚΩΝ ΟΔΩΝ ΝΟΜΟΥ ΘΕΣΣΑΛΟΝΙΚΗΣ [2012-2013];45.000,00;75.000,00;120.000,00;113.951,20;6.048,80;131.951,20;-11.951,20;113.951,20;6.048,80;113.951,20;6.048,80;0,00;0,00;-131.951,20;120.000,00;113.951,20
02.01.724.9781.11;ΟΡΙΖΟΝΤΙΑ ΣΗΜΑΝΣΗ ΕΘΝΙΚΟΥ ΚΑΙ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ Π.Ε. ΘΕΣΣΑΛΟΝΙΚΗΣ;180.000,00;-150.000,00;30.000,00;18.133,89;11.866,11;18.133,89;11.866,11;18.133,89;11.866,11;18.133,89;11.866,11;0,00;0,00;-18.133,89;30.000,00;18.133,89
02.01.724.9781.11.01;ΟΡΙΖΟΝΤΙΑ ΣΗΜΑΝΣΗ ΕΘΝΙΚΟΥ ΚΑΙ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ Π.Ε. ΘΕΣΣΑΛΟΝΙΚΗΣ;150.000,00;-120.000,00;30.000,00;18.133,89;11.866,11;18.133,89;11.866,11;18.133,89;11.866,11;18.133,89;11.866,11;0,00;0,00;-18.133,89;30.000,00;18.133,89
02.01.724.9781.11.02;ΟΡΙΖΟΝΤΙΑ ΣΗΜΑΝΣΗ ΕΘΝΙΚΟΥ ΚΑΙ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ Π.Ε. ΘΕΣΣΑΛΟΝΙΚΗΣ;30.000,00;-30.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.12;ΚΑΤΑΚΟΡΥΦΗ ΣΗΜΑΝΣΗ ΕΘΝΙΚΟΥ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ Π.Ε. ΘΕΣΣΑΛΟΝΙΚΗΣ;115.000,00;-75.000,00;40.000,00;0,00;40.000,00;0,00;40.000,00;0,00;40.000,00;0,00;40.000,00;0,00;0,00;0,00;40.000,00;0,00
02.01.724.9781.12.01;ΚΑΤΑΚΟΡΥΦΗ ΣΗΜΑΝΣΗ ΕΘΝΙΚΟΥ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ Π.Ε. ΘΕΣΣΑΛΟΝΙΚΗΣ;90.000,00;-50.000,00;40.000,00;0,00;40.000,00;0,00;40.000,00;0,00;40.000,00;0,00;40.000,00;0,00;0,00;0,00;40.000,00;0,00
02.01.724.9781.12.02;ΚΑΤΑΚΟΡΥΦΗ ΣΗΜΑΝΣΗ ΕΘΝΙΚΟΥ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ Π.Ε. ΘΕΣΣΑΛΟΝΙΚΗΣ;25.000,00;-25.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.13;ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΜΗΜΑΤΟΣ ΤΗΣ ΟΔΟΥ ΚΟΥΦΑΛΙΩΝ - ΠΡΟΧΩΜΑΤΟΣ ΣΤΟ ΥΨΟΣ ΤΗΣ ΚΑΤΩ ΔΙΑΒΑΣΗΣ  ΟΣΕ (ΑΠΟ Χ.Θ. 6+800Μ ΕΩΣ Χ.Θ. 7+200Μ) Μ.Ε. ΘΕΣΣΑΛΟΝΙΚΗΣ;30.000,00;33.000,00;63.000,00;45.598,41;17.401,59;45.598,41;17.401,59;0,00;63.000,00;0,00;63.000,00;0,00;0,00;-45.598,41;63.000,00;45.598,41
02.01.724.9781.13.02;ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΜΗΜΑΤΟΣ ΤΗΣ ΟΔΟΥ ΚΟΥΦΑΛΙΩΝ - ΠΡΟΧΩΜΑΤΟΣ ΣΤΟ ΥΨΟΣ ΤΗΣ ΚΑΤΩ ΔΙΑΒΑΣΗΣ  ΟΣΕ (ΑΠΟ Χ.Θ. 6+800Μ ΕΩΣ Χ.Θ. 7+200Μ) Μ.Ε. ΘΕΣΣΑΛΟΝΙΚΗΣ;30.000,00;33.000,00;63.000,00;45.598,41;17.401,59;45.598,41;17.401,59;0,00;63.000,00;0,00;63.000,00;0,00;0,00;-45.598,41;63.000,00;45.598,41
02.01.724.9781.14;ΕΤΗΣΙΑ ΣΥΝΤΗΡΗΣΗ ΠΛΑΚΟΣΚΕΠΩΝ ΟΧΕΤΩΝ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΑΡΜΟΔΙΟΤΗΤΑΣ ΔΤΕΠΕΘ ΕΤΟΥΣ 2013;5.000,00;-5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.14.02;ΕΤΗΣΙΑ ΣΥΝΤΗΡΗΣΗ ΠΛΑΚΟΣΚΕΠΩΝ ΟΧΕΤΩΝ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΑΡΜΟΔΙΟΤΗΤΑΣ ΔΤΕΠΕΘ ΕΤΟΥΣ 2013;5.000,00;-5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.15;ΑΝΑΚΑΤΑΣΚΕΥΗ ΟΔΟΣΤΡΩΜΑΤΟΣ ΚΑΙ ΛΟΙΠΕΣ ΣΥΝΤΗΡΗΣΕΙΣ ΠΕΡΙΑΣΤΙΚΗΣ ΠΕΡΙΟΧΗΣ ΘΕΣ/ΝΙΚΗΣ ΑΡΜΟΔΙΟΤΗΤΑΣ Δ.Τ.Ε./Π.Ε.Θ.;70.000,00;-70.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.15.02;ΑΝΑΚΑΤΑΣΚΕΥΗ ΟΔΟΣΤΡΩΜΑΤΟΣ ΚΑΙ ΛΟΙΠΕΣ ΣΥΝΤΗΡΗΣΕΙΣ ΠΕΡΙΑΣΤΙΚΗΣ ΠΕΡΙΟΧΗΣ ΘΕΣ/ΝΙΚΗΣ ΑΡΜΟΔΙΟΤΗΤΑΣ Δ.Τ.Ε./Π.Ε.Θ.;70.000,00;-70.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.16;Στοιχειώδης συντήρηση - αποχιονισμός επαρχιακού και εθνικού οδικού δικτύου 2012-2013 - Προμήθεια αλατιού;120.000,00;-24.424,74;95.575,26;95.553,66;21,60;95.553,66;21,60;95.553,66;21,60;95.553,66;21,60;0,00;0,00;-95.553,66;95.575,26;95.553,66
02.01.724.9781.16.02;Στοιχειώδης συντήρηση - αποχιονισμός επαρχιακού και εθνικού οδικού δικτύου 2012-2013 - Προμήθεια αλατιού;120.000,00;-24.424,74;95.575,26;95.553,66;21,60;95.553,66;21,60;95.553,66;21,60;95.553,66;21,60;0,00;0,00;-95.553,66;95.575,26;95.553,66
02.01.724.9781.17;Συντήρηση, αποκατάσταση ζημιών-βελτίωση-επέκταση των εγκαταστάσεων φωτεινής σηματοδότησης των επ. οδών Ν. Θεσ/νίκης;5.000,00;-5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.17.02;Συντήρηση, αποκατάσταση ζημιών-βελτίωση-επέκταση των εγκαταστάσεων φωτεινής σηματοδότησης των επ. οδών Ν. Θεσ/νίκης;5.000,00;-5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.18;ΑΠΟΚΑΤΑΣΤΑΣΗ ΦΘΟΡΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ & ΔΙΑΓΡΑΜΜΗΣΗ Ε.Ο. 30 ΑΠΟ Ν.ΡΥΣΙΟ ΕΩΣ ΣΟΥΡΩΤΗ;0,00;237.379,84;237.379,84;205.600,00;31.779,84;205.600,00;31.779,84;205.600,00;31.779,84;205.600,00;31.779,84;0,00;0,00;-205.600,00;237.379,84;205.600,00
02.01.724.9781.18.01;ΑΠΟΚΑΤΑΣΤΑΣΗ ΦΘΟΡΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ & ΔΙΑΓΡΑΜΜΗΣΗ Ε.Ο. 30 ΑΠΟ Ν.ΡΥΣΙΟ ΕΩΣ ΣΟΥΡΩΤΗ;0,00;237.379,84;237.379,84;205.600,00;31.779,84;205.600,00;31.779,84;205.600,00;31.779,84;205.600,00;31.779,84;0,00;0,00;-205.600,00;237.379,84;205.600,00
02.01.724.9781.19;"Κάλυψη της οικονομικής εκκρεμότητας έργου (""Κατακόρυφη σήμανση σε τμήματα του επαρχιακού οδικού δικτύου Ν. Θεσ/νίκης έτους 2009"") του Προγράμματος ΣΑΕΠ208";0,00;3.454,00;3.454,00;3.453,36;0,64;3.453,36;0,64;3.453,36;0,64;3.453,36;0,64;0,00;0,00;-3.453,36;3.454,00;3.453,36
02.01.724.9781.19.01;"Κάλυψη της οικονομικής εκκρεμότητας έργου (""Κατακόρυφη σήμανση σε τμήματα του επαρχιακού οδικού δικτύου Ν. Θεσ/νίκης έτους 2009"") του Προγράμματος ΣΑΕΠ208";0,00;3.454,00;3.454,00;3.453,36;0,64;3.453,36;0,64;3.453,36;0,64;3.453,36;0,64;0,00;0,00;-3.453,36;3.454,00;3.453,36
02.01.724.9781.2;ΤΜΗΜΑΤΙΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΟΔΟΣΤΡΩΜΑΤΟΣ ΑΠΟ ΔΙΑΣΤΑΥΡΩΣΗ ΠΕΡΙΣΤΕΡΑΣ ΛΙΒΑΔΙΟΥ ΠΡΟΣ ΛΙΒΑΔΙ;45.000,00;55.000,00;100.000,00;38.920,00;61.080,00;38.920,00;61.080,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;-38.920,00;100.000,00;38.920,00
02.01.724.9781.2.02;ΤΜΗΜΑΤΙΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΟΔΟΣΤΡΩΜΑΤΟΣ ΑΠΟ ΔΙΑΣΤΑΥΡΩΣΗ ΠΕΡΙΣΤΕΡΑΣ ΛΙΒΑΔΙΟΥ ΠΡΟΣ ΛΙΒΑΔΙ;45.000,00;55.000,00;100.000,00;38.920,00;61.080,00;38.920,00;61.080,00;0,00;100.000,00;0,00;100.000,00;0,00;0,00;-38.920,00;100.000,00;38.920,00
02.01.724.9781.20;Κάλυψη της οικονομικής εκκρεμότητας έργου: Συντήρηση τμήματος της 15ης Επ. Οδού Κολχικό - Ανάληψη ύψους € 30.000,00 του Προγράμματος ΚΑΠ με κωδικο 12.05.09004;0,00;30.000,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;30.000,00;0,00
02.01.724.9781.20.01;Κάλυψη της οικονομικής εκκρεμότητας έργου: Συντήρηση τμήματος της 15ης Επ. Οδού Κολχικό - Ανάληψη ύψους € 30.000,00 του Προγράμματος ΚΑΠ με κωδικο 12.05.09004;0,00;30.000,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;30.000,00;0,00
02.01.724.9781.3;ΚΑΘΑΡΙΣΜΟΣ ΤΟΥ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΑΠΟ ΧΟΡΤΑ ΚΑΙ ΚΟΠΗ ΚΛΑΔΩΝ ΚΑΙ ΔΕΝΔΡΩΝ ΓΙΑ ΠΡΟΛΗΨΗ ΠΥΡΚΑΓΙΩΝ ΚΑΙ ΑΠΟΚΑΤΑΣΤΑΣΗ ΟΡΑΤΟΤΗΤΑΣ;40.000,00;30.000,00;70.000,00;0,00;70.000,00;0,00;70.000,00;0,00;70.000,00;0,00;70.000,00;0,00;0,00;0,00;70.000,00;0,00
02.01.724.9781.3.02;ΚΑΘΑΡΙΣΜΟΣ ΤΟΥ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΑΠΟ ΧΟΡΤΑ ΚΑΙ ΚΟΠΗ ΚΛΑΔΩΝ ΚΑΙ ΔΕΝΔΡΩΝ ΓΙΑ ΠΡΟΛΗΨΗ ΠΥΡΚΑΓΙΩΝ ΚΑΙ ΑΠΟΚΑΤΑΣΤΑΣΗ ΟΡΑΤΟΤΗΤΑΣ;40.000,00;30.000,00;70.000,00;0,00;70.000,00;0,00;70.000,00;0,00;70.000,00;0,00;70.000,00;0,00;0,00;0,00;70.000,00;0,00
02.01.724.9781.4;ΕΠΙΣΚΕΥΗ & ΣΥΝΤΗΡΗΣΗ ΤΕΧΝΙΚΩΝ, ΚΑΘΑΡΙΣΜΟΣ ΦΡΕΑΤΙΩΝ ΣΤΟ ΕΠΑΡΧΙΑΚΟ ΚΑΙ ΕΘΝΙΚΟ ΟΔΙΚΟ ΔΙΚΤΥΟ;210.000,00;-180.000,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;30.000,00;0,00
02.01.724.9781.4.01;ΕΠΙΣΚΕΥΗ & ΣΥΝΤΗΡΗΣΗ ΤΕΧΝΙΚΩΝ, ΚΑΘΑΡΙΣΜΟΣ ΦΡΕΑΤΙΩΝ ΣΤΟ ΕΠΑΡΧΙΑΚΟ ΚΑΙ ΕΘΝΙΚΟ ΟΔΙΚΟ ΔΙΚΤΥΟ;200.000,00;-170.000,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;30.000,00;0,00
02.01.724.9781.4.02;ΕΠΙΣΚΕΥΗ & ΣΥΝΤΗΡΗΣΗ ΤΕΧΝΙΚΩΝ, ΚΑΘΑΡΙΣΜΟΣ ΦΡΕΑΤΙΩΝ ΣΤΟ ΕΠΑΡΧΙΑΚΟ ΚΑΙ ΕΘΝΙΚΟ ΟΔΙΚΟ ΔΙΚΤΥΟ;10.000,00;-10.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.5;ΕΤΗΣΙΑ ΣΥΝΤΗΡΗΣΗ ΕΠΑΡΧΙΑΚΟΥ ΚΑΙ ΕΘΝΙΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΕΠΑΡΧΙΑΣ ΘΕΣΣΑΛΟΝΙΚΗΣ - ΕΚΤΑΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΕΤΟΥΣ  2011-2012;245.000,00;-95.000,00;150.000,00;150.000,00;0,00;150.000,00;0,00;150.000,00;0,00;150.000,00;0,00;0,00;0,00;-150.000,00;150.000,00;150.000,00
02.01.724.9781.5.01;ΕΤΗΣΙΑ ΣΥΝΤΗΡΗΣΗ ΕΠΑΡΧΙΑΚΟΥ ΚΑΙ ΕΘΝΙΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΕΠΑΡΧΙΑΣ ΘΕΣΣΑΛΟΝΙΚΗΣ - ΕΚΤΑΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΕΤΟΥΣ  2011-2012;200.000,00;-50.000,00;150.000,00;150.000,00;0,00;150.000,00;0,00;150.000,00;0,00;150.000,00;0,00;0,00;0,00;-150.000,00;150.000,00;150.000,00
02.01.724.9781.5.02;ΕΤΗΣΙΑ ΣΥΝΤΗΡΗΣΗ ΕΠΑΡΧΙΑΚΟΥ ΚΑΙ ΕΘΝΙΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΕΠΑΡΧΙΑΣ ΘΕΣΣΑΛΟΝΙΚΗΣ - ΕΚΤΑΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΕΤΟΥΣ  2011-2012;45.000,00;-45.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.724.9781.6;ΕΤΗΣΙΑ ΣΥΝΤΗΡΗΣΗ ΕΠΑΡΧΙΑΚΟΥ ΚΑΙ ΕΘΝΙΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΕΠΑΡΧΙΑΣ ΛΑΓΚΑΔΑ - ΕΚΤΑΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΕΤΟΥΣ  2011-2012;245.000,00;-95.000,00;150.000,00;150.000,00;0,00;200.000,00;-50.000,00;150.000,00;0,00;150.000,00;0,00;0,00;0,00;-200.000,00;150.000,00;150.000,00
