Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.01.721.1300;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων και εξοπλισμού;124.000,00;20.000,00;144.000,00;36.605,60;107.394,40;31.547,19;112.452,81;31.547,19;112.452,81;31.547,19;112.452,81;0,00;0,00;-31.547,19;144.000,00;36.605,60
02.01.721.1310;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων;20.000,00;10.000,00;30.000,00;409,87;29.590,13;409,87;29.590,13;409,87;29.590,13;409,87;29.590,13;0,00;0,00;-409,87;30.000,00;409,87
02.01.721.1311;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων;20.000,00;10.000,00;30.000,00;409,87;29.590,13;409,87;29.590,13;409,87;29.590,13;409,87;29.590,13;0,00;0,00;-409,87;30.000,00;409,87
02.01.721.1311.α;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων;20.000,00;10.000,00;30.000,00;409,87;29.590,13;409,87;29.590,13;409,87;29.590,13;409,87;29.590,13;0,00;0,00;-409,87;30.000,00;409,87
02.01.721.1320;Προμήθεια ειδών συντήρησης και επισκευής εξοπλισμού;104.000,00;10.000,00;114.000,00;36.195,73;77.804,27;31.137,32;82.862,68;31.137,32;82.862,68;31.137,32;82.862,68;0,00;0,00;-31.137,32;114.000,00;36.195,73
02.01.721.1321;Προμήθεια ειδών συντήρησης και επισκευής μεταφορικών μέσων ξηράς γενικά;24.000,00;10.000,00;34.000,00;19.811,67;14.188,33;14.753,26;19.246,74;14.753,26;19.246,74;14.753,26;19.246,74;0,00;0,00;-14.753,26;34.000,00;19.811,67
02.01.721.1321.α;;24.000,00;10.000,00;34.000,00;19.811,67;14.188,33;14.753,26;19.246,74;14.753,26;19.246,74;14.753,26;19.246,74;0,00;0,00;-14.753,26;34.000,00;19.811,67
02.01.721.1329;Προμήθεια ειδών συντήρησης και επισκευής κάθε είδους λοιπού εξοπλισμού;80.000,00;0,00;80.000,00;16.384,06;63.615,94;16.384,06;63.615,94;16.384,06;63.615,94;16.384,06;63.615,94;0,00;0,00;-16.384,06;80.000,00;16.384,06
02.01.721.1329.α;Προμήθεια ειδών συντήρησης και επισκευής κάθε είδους λοιπού εξοπλισμού;80.000,00;0,00;80.000,00;16.384,06;63.615,94;16.384,06;63.615,94;16.384,06;63.615,94;16.384,06;63.615,94;0,00;0,00;-16.384,06;80.000,00;16.384,06
02.01.721.1500;Προμήθεις καυσίμων και λιπαντικών;406.718,00;253.775,00;660.493,00;428.680,07;231.812,93;253.971,81;406.521,19;267.422,60;393.070,40;250.422,60;410.070,40;17.000,00;0,00;-253.971,81;660.493,00;428.680,07
02.01.721.1510;Προμήθεια καυσίμων και λιπαντικών;406.718,00;253.775,00;660.493,00;428.680,07;231.812,93;253.971,81;406.521,19;267.422,60;393.070,40;250.422,60;410.070,40;17.000,00;0,00;-253.971,81;660.493,00;428.680,07
02.01.721.1511;Προμήθεια καυσίμων και λιπαντικών;156.718,00;153.775,00;310.493,00;249.634,46;60.858,54;78.977,11;231.515,89;94.210,89;216.282,11;77.210,89;233.282,11;17.000,00;0,00;-78.977,11;310.493,00;249.634,46
02.01.721.1511.α;Προμήθεια καυσίμων και λιπαντικών;153.000,00;153.775,00;306.775,00;249.634,46;57.140,54;78.977,11;227.797,89;94.210,89;212.564,11;77.210,89;229.564,11;17.000,00;0,00;-78.977,11;306.775,00;249.634,46
02.01.721.1511.δ.λ;Προμήθεια καυσίμων και λιπαντικών;3.718,00;0,00;3.718,00;0,00;3.718,00;0,00;3.718,00;0,00;3.718,00;0,00;3.718,00;0,00;0,00;0,00;3.718,00;0,00
02.01.721.1512;Καύσιμα θέρμανσης κλπ και δαπάνες κοινοχρήστων;250.000,00;100.000,00;350.000,00;179.045,61;170.954,39;174.994,70;175.005,30;173.211,71;176.788,29;173.211,71;176.788,29;0,00;0,00;-174.994,70;350.000,00;179.045,61
02.01.721.1512.α;Καύσιμα θέρμανσης κλπ και δαπάνες κοινοχρήστων;250.000,00;100.000,00;350.000,00;179.045,61;170.954,39;174.994,70;175.005,30;173.211,71;176.788,29;173.211,71;176.788,29;0,00;0,00;-174.994,70;350.000,00;179.045,61
02.01.721.1600;Διάφορες Προμήθειες;113.634,00;10.000,00;123.634,00;8.659,40;114.974,60;7.617,80;116.016,20;8.617,80;115.016,20;7.617,80;116.016,20;1.000,00;0,00;-7.617,80;123.634,00;8.659,40
02.01.721.1640;Προμήθεια χρωμάτων, χημικών και λοιπών συναφών υλικών;10.000,00;0,00;10.000,00;99,63;9.900,37;99,63;9.900,37;99,63;9.900,37;99,63;9.900,37;0,00;0,00;-99,63;10.000,00;99,63
02.01.721.1641;Προμήθεια χρωμάτων και λοιπών συναφών υλικών;10.000,00;0,00;10.000,00;99,63;9.900,37;99,63;9.900,37;99,63;9.900,37;99,63;9.900,37;0,00;0,00;-99,63;10.000,00;99,63
02.01.721.1641.α;Προμήθεια χρωμάτων και λοιπών συναφών υλικών;10.000,00;0,00;10.000,00;99,63;9.900,37;99,63;9.900,37;99,63;9.900,37;99,63;9.900,37;0,00;0,00;-99,63;10.000,00;99,63
02.01.721.1690;Προμήθειες λοιπών υλικών;103.634,00;10.000,00;113.634,00;8.559,77;105.074,23;7.518,17;106.115,83;8.518,17;105.115,83;7.518,17;106.115,83;1.000,00;0,00;-7.518,17;113.634,00;8.559,77
02.01.721.1699;Λοιπές προμήθειες;103.634,00;10.000,00;113.634,00;8.559,77;105.074,23;7.518,17;106.115,83;8.518,17;105.115,83;7.518,17;106.115,83;1.000,00;0,00;-7.518,17;113.634,00;8.559,77
02.01.721.1699.α;Λοιπές προμήθειες;100.000,00;10.000,00;110.000,00;8.559,77;101.440,23;7.518,17;102.481,83;8.518,17;101.481,83;7.518,17;102.481,83;1.000,00;0,00;-7.518,17;110.000,00;8.559,77
02.01.721.1699.δ.λ;Λοιπές προμήθειες;3.634,00;0,00;3.634,00;0,00;3.634,00;0,00;3.634,00;0,00;3.634,00;0,00;3.634,00;0,00;0,00;0,00;3.634,00;0,00
02.01.721.1700;Προμήθεια κεφαλαιακού εξοπλισμού;340.000,00;140.000,00;480.000,00;118.682,96;361.317,04;112.981,71;367.018,29;112.981,71;367.018,29;112.981,71;367.018,29;0,00;0,00;-112.981,71;480.000,00;118.682,96
02.01.721.1710;Προμήθεια ειδών εξοπλισμού γραφείων, εργαστηρίων κλπ;170.000,00;50.000,00;220.000,00;30.924,86;189.075,14;25.223,61;194.776,39;25.223,61;194.776,39;25.223,61;194.776,39;0,00;0,00;-25.223,61;220.000,00;30.924,86
02.01.721.1711;Προμήθεια επίπλων;50.000,00;0,00;50.000,00;10.924,86;39.075,14;10.924,86;39.075,14;10.924,86;39.075,14;10.924,86;39.075,14;0,00;0,00;-10.924,86;50.000,00;10.924,86
02.01.721.1711.α;Προμήθεια επίπλων;50.000,00;0,00;50.000,00;10.924,86;39.075,14;10.924,86;39.075,14;10.924,86;39.075,14;10.924,86;39.075,14;0,00;0,00;-10.924,86;50.000,00;10.924,86
02.01.721.1712;Προμήθεια συσκευών θέρμανσης και κλιματισμού;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;0,00;0,00;50.000,00;0,00
02.01.721.1712.α;Προμήθεια συσκευών θέρμανσης και κλιματισμού;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;0,00;0,00;50.000,00;0,00
02.01.721.1713;Προμήθεια γραφομηχανών, μηχανημάτων φωτοαντιγραφής κλπ μηχανών γραφείου;70.000,00;50.000,00;120.000,00;20.000,00;100.000,00;14.298,75;105.701,25;14.298,75;105.701,25;14.298,75;105.701,25;0,00;0,00;-14.298,75;120.000,00;20.000,00
02.01.721.1713.α;Προμήθεια γραφομηχανών, μηχανημάτων φωτοαντιγραφής κλπ μηχανών γραφείου;70.000,00;50.000,00;120.000,00;20.000,00;100.000,00;14.298,75;105.701,25;14.298,75;105.701,25;14.298,75;105.701,25;0,00;0,00;-14.298,75;120.000,00;20.000,00
02.01.721.1720;Προμήθεια μηχανικού και λοιπού εξοπλισμού;170.000,00;90.000,00;260.000,00;87.758,10;172.241,90;87.758,10;172.241,90;87.758,10;172.241,90;87.758,10;172.241,90;0,00;0,00;-87.758,10;260.000,00;87.758,10
02.01.721.1723;Προμήθεια ηλεκτρονικών υπολογιστών προγραμμάτων και λοιπών υλικών;100.000,00;70.000,00;170.000,00;60.156,46;109.843,54;60.156,46;109.843,54;60.156,46;109.843,54;60.156,46;109.843,54;0,00;0,00;-60.156,46;170.000,00;60.156,46
02.01.721.1723.α;Προμήθεια ηλεκτρονικών υπολογιστών προγραμμάτων και λοιπών υλικών;100.000,00;70.000,00;170.000,00;60.156,46;109.843,54;60.156,46;109.843,54;60.156,46;109.843,54;60.156,46;109.843,54;0,00;0,00;-60.156,46;170.000,00;60.156,46
02.01.721.1725;Προμήθεια κάθε είδους τηλεπικοινωνιακού, μετεωρολογικού και λοιπού συναφούς ηλεκτρονικού εξοπλισμού;60.000,00;20.000,00;80.000,00;27.601,64;52.398,36;27.601,64;52.398,36;27.601,64;52.398,36;27.601,64;52.398,36;0,00;0,00;-27.601,64;80.000,00;27.601,64
02.01.721.1725.α;Προμήθεια κάθε είδους τηλεπικοινωνιακού, μετεωρολογικού και λοιπού συναφούς ηλεκτρονικού εξοπλισμού;60.000,00;20.000,00;80.000,00;27.601,64;52.398,36;27.601,64;52.398,36;27.601,64;52.398,36;27.601,64;52.398,36;0,00;0,00;-27.601,64;80.000,00;27.601,64
02.01.721.1729;Προμήθεια κάθε είδους μηχανικού και λοιπού εξοπλισμού;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.1729.α;;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.2000;Πληρωμές μεταιβαστικές;80.000,00;-19.410,80;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;0,00;0,00;60.589,20;0,00
02.01.721.2500;Επιχορηγήσεις σε Νομικά πρόσωπα Ιδιωτικού Δικαίου;80.000,00;-19.410,80;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;0,00;0,00;60.589,20;0,00
02.01.721.2590;Επιχορηγήσεις σε λοιπά φυσικά ή νομικά πρόσωπα & Οργανισμούς;80.000,00;-19.410,80;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;0,00;0,00;60.589,20;0,00
02.01.721.2599;Λοιπές επιχορηγήσεις φυσικών ή νομικών προσώπων & Οργανισμών;80.000,00;-19.410,80;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;0,00;0,00;60.589,20;0,00
02.01.721.2599.α;Λοιπές επιχορηγήσεις φυσικών ή νομικών προσώπων και Οργανισμών;80.000,00;-19.410,80;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;60.589,20;0,00;0,00;0,00;60.589,20;0,00
02.01.721.3000;Πληρωμές που αντικρύζονται από πραμγατοποιούμενα έσοδα;215.000,00;100.900,64;315.900,64;74.790,61;241.110,03;74.790,61;241.110,03;27.865,43;288.035,21;27.865,43;288.035,21;0,00;0,00;-74.790,61;315.900,64;74.790,61
02.01.721.3100;Επιστροφές όσων εισπράκτηκαν χωρίς να οφείλονται;15.000,00;63.174,45;78.174,45;46.912,86;31.261,59;46.912,86;31.261,59;0,00;78.174,45;0,00;78.174,45;0,00;0,00;-46.912,86;78.174,45;46.912,86
02.01.721.3190;Από άλλες περιπτώσεις;15.000,00;63.174,45;78.174,45;46.912,86;31.261,59;46.912,86;31.261,59;0,00;78.174,45;0,00;78.174,45;0,00;0,00;-46.912,86;78.174,45;46.912,86
02.01.721.3199;Λοιπές επιστροφές εσόδων;15.000,00;63.174,45;78.174,45;46.912,86;31.261,59;46.912,86;31.261,59;0,00;78.174,45;0,00;78.174,45;0,00;0,00;-46.912,86;78.174,45;46.912,86
02.01.721.3199.α;Λοιπές επιστροφές εσόδων;15.000,00;63.174,45;78.174,45;46.912,86;31.261,59;46.912,86;31.261,59;0,00;78.174,45;0,00;78.174,45;0,00;0,00;-46.912,86;78.174,45;46.912,86
02.01.721.3300;Δαπάνες εκμετάλλευσης κρατικής περιουσίας;200.000,00;37.726,19;237.726,19;27.877,75;209.848,44;27.877,75;209.848,44;27.865,43;209.860,76;27.865,43;209.860,76;0,00;0,00;-27.877,75;237.726,19;27.877,75
02.01.721.3390;Απόδειξη είσπραξης για λογ/σμό ΟΤΑ;200.000,00;37.726,19;237.726,19;27.877,75;209.848,44;27.877,75;209.848,44;27.865,43;209.860,76;27.865,43;209.860,76;0,00;0,00;-27.877,75;237.726,19;27.877,75
02.01.721.3391;Απόδοση εισπράξεων για λογαριασμό του Δημοσίου;100.000,00;36.080,44;136.080,44;23.474,63;112.605,81;23.474,63;112.605,81;23.474,63;112.605,81;23.474,63;112.605,81;0,00;0,00;-23.474,63;136.080,44;23.474,63
02.01.721.3391.α;Απόδοση των εισπράξεων για λογαριασμό του Δημοσίου;100.000,00;36.080,44;136.080,44;23.474,63;112.605,81;23.474,63;112.605,81;23.474,63;112.605,81;23.474,63;112.605,81;0,00;0,00;-23.474,63;136.080,44;23.474,63
02.01.721.3393;Απόδειξη είσπραξης για λογ/σμό ΟΤΑ;100.000,00;1.645,75;101.645,75;4.403,12;97.242,63;4.403,12;97.242,63;4.390,80;97.254,95;4.390,80;97.254,95;0,00;0,00;-4.403,12;101.645,75;4.403,12
02.01.721.3393.α;Απόδειξη είσπραξης για λογ/σμό ΟΤΑ;100.000,00;1.645,75;101.645,75;4.403,12;97.242,63;4.403,12;97.242,63;4.390,80;97.254,95;4.390,80;97.254,95;0,00;0,00;-4.403,12;101.645,75;4.403,12
02.01.721.4000;Διαφορές συνθέτου περιεχομένου δαπάνες ΝΠΔΔ που δεν έχουν ενταχθεί;90.000,00;-90.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.721.4600;Λοιπές συνθέτου περιεχομένου δαπάνες;90.000,00;-90.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.721.4620;Δαπάνες αθλητισμού;90.000,00;-90.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.721.4622;Δαπάνες λοιπών αθλητικών δραστηριοτήτων;90.000,00;-90.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.721.4622.α;Δαπάνες λοιπών αθλητικών δραστηριοτήτων;90.000,00;-90.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.721.5000;Διάφορες κοινές ή σύνθετες δαπάνες Υπουργείων και Νομαρχιών που δεν έχουν ενταχθεί σε κάποια από τις γενικές κατηγορίες του Κώδικα;313.820,07;567.295,04;881.115,11;458.652,57;422.462,54;440.596,97;440.518,14;440.596,97;440.518,14;440.596,97;440.518,14;0,00;0,00;-440.596,97;881.115,11;458.652,57
02.01.721.5100;Διάφορες σύνθετες δαπάνες;102.094,07;23.449,59;125.543,66;20.491,00;105.052,66;2.435,40;123.108,26;2.435,40;123.108,26;2.435,40;123.108,26;0,00;0,00;-2.435,40;125.543,66;20.491,00
02.01.721.5150;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);77.294,07;23.449,59;100.743,66;20.491,00;80.252,66;2.435,40;98.308,26;2.435,40;98.308,26;2.435,40;98.308,26;0,00;0,00;-2.435,40;100.743,66;20.491,00
02.01.721.5152;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);77.294,07;23.449,59;100.743,66;20.491,00;80.252,66;2.435,40;98.308,26;2.435,40;98.308,26;2.435,40;98.308,26;0,00;0,00;-2.435,40;100.743,66;20.491,00
02.01.721.5152.α;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);50.000,00;23.449,59;73.449,59;20.491,00;52.958,59;2.435,40;71.014,19;2.435,40;71.014,19;2.435,40;71.014,19;0,00;0,00;-2.435,40;73.449,59;20.491,00
02.01.721.5152.δ;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);27.294,07;0,00;27.294,07;0,00;27.294,07;0,00;27.294,07;0,00;27.294,07;0,00;27.294,07;0,00;0,00;0,00;27.294,07;0,00
02.01.721.5160;Δαπάνες εθνικού χαρακτήρα;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.5161;Δαπάνες εθνικού χαρακτήρα;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.5161.α;Δαπάνες εθνικού χαρακτήρα;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00
02.01.721.5190;Δαπάνες αποζημιώσεων, ειδικών παροχών και κινήτρων;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;0,00;0,00;14.800,00;0,00
02.01.721.5192;Δαπάνες αποζημίωσεις πολιτών του άρθου 5ν.1943/91;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;0,00;0,00;14.800,00;0,00
02.01.721.5192.α;Δαπάνες αποζημίωσεις πολιτών του άρθου 5ν.1943/91;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;14.800,00;0,00;0,00;0,00;14.800,00;0,00
02.01.721.5200;Διάφορες σύνθετες δαπάνες;211.726,00;543.845,45;755.571,45;438.161,57;317.409,88;438.161,57;317.409,88;438.161,57;317.409,88;438.161,57;317.409,88;0,00;0,00;-438.161,57;755.571,45;438.161,57
02.01.721.5260;Δαπάνες εκλογών;211.726,00;543.845,45;755.571,45;438.161,57;317.409,88;438.161,57;317.409,88;438.161,57;317.409,88;438.161,57;317.409,88;0,00;0,00;-438.161,57;755.571,45;438.161,57
02.01.721.5261;Διάφορες δαπάνες για τη διενέργεια βουλευτικών, κοινοτικών, δημοτικών εκλογών και ευροεκλογών;167.020,32;170.000,00;337.020,32;67.478,24;269.542,08;67.478,24;269.542,08;67.478,24;269.542,08;67.478,24;269.542,08;0,00;0,00;-67.478,24;337.020,32;67.478,24
02.01.721.5261.α;Διάφορες δαπάνες για τη διενέργεια βουλευτικών, κοινοτικών, δημοτικών εκλογών και ευροεκλογών;0,00;170.000,00;170.000,00;0,00;170.000,00;0,00;170.000,00;0,00;170.000,00;0,00;170.000,00;0,00;0,00;0,00;170.000,00;0,00
02.01.721.5261.δ;Διάφορες δαπάνες για τη διενέργεια βουλευτικών, κοινοτικών, δημοτικών εκλογών και ευροεκλογών;167.020,32;0,00;167.020,32;67.478,24;99.542,08;67.478,24;99.542,08;67.478,24;99.542,08;67.478,24;99.542,08;0,00;0,00;-67.478,24;167.020,32;67.478,24
02.01.721.5262;Οδοιπορικά, αποζημίωση και έξοδα κίνησης προσώπων που απασχολούνται με τη διενέργεια εκλογών;44.705,68;373.845,45;418.551,13;370.683,33;47.867,80;370.683,33;47.867,80;370.683,33;47.867,80;370.683,33;47.867,80;0,00;0,00;-370.683,33;418.551,13;370.683,33
02.01.721.5262.δ;Οδοιπορικά, αποζημίωση και έξοδα κίνησης προσώπων που απασχολούνται με τη διενέργεια εκλογών;44.705,68;373.845,45;418.551,13;370.683,33;47.867,80;370.683,33;47.867,80;370.683,33;47.867,80;370.683,33;47.867,80;0,00;0,00;-370.683,33;418.551,13;370.683,33
02.01.721.7000;Απαλλοτριώσεις, αγορές, ανεγέρσεις και εκτελέσεις έργων;21.516.764,98;3.351.325,40;24.868.090,38;11.891.962,25;12.976.128,13;11.891.962,25;12.976.128,13;11.891.962,25;12.976.128,13;11.891.962,25;12.976.128,13;0,00;0,00;-11.891.962,25;24.868.090,38;11.891.962,25
